5525,12
5527,1
5528,5
5529,7
5530,9
5532,4
5535,3
5536,12
5537,9
5538,6
5540,13
5541,7
5542,7
5545,8
5546,6
5549,9
5551,7
5552,7
5553,7
5554,9
5557,13
5559,10
5560,9
5561,12
5562,10
5563,10
5564,13
5566,12
5568,9
5569,6
5570,10
5572,11
5573,7
5574,11
5575,3
5576,11
5577,6
5578,5
5579,11
5583,7
5586,11
5587,11
5588,4
5590,8
5593,13
5595,8
5596,16
5597,12
5598,14
5599,8
5600,11
5602,6
5603,12
5604,11
5605,7
5609,9
5610,8
5613,6
5614,7
5616,14
5618,7
5619,8
5620,7
5621,4
5623,16
5624,17
5626,11
5627,11
5628,12
5629,12
5631,5
5632,9
5634,13
5635,17
5637,8
5639,21
5640,14
5642,9
5644,7
5645,10
5646,13
5648,9
5649,10
5651,13
5652,9
5842,2
5844,1
5845,8
5846,5
5848,3
5849,5
5851,11
5853,2
5855,8
5856,5
5857,5
5858,14
5860,1
5861,8
5863,5
5864,6
5865,5
5866,1
5868,6
5869,1
5870,6
5872,3
5876,3
5877,4
5878,7
5880,7
5881,10
5882,7
5885,6
5886,11
5887,3
5889,6
5891,6
5892,9
5894,10
5895,14
5896,21
5897,4
5899,12
5900,7
5902,5
5903,4
5905,6
5906,8
5907,3
5908,2
5909,6
5910,13
5913,8
5914,12
5915,6
5917,17
5919,7
5920,6
5922,7
5923,12
5926,6
5933,11
5934,7
5935,10
5936,7
5937,10
5938,6
5939,12
5940,10
5941,2
5942,10
5943,6
5945,11
5946,6
5947,5
5949,3
5951,5
5952,7
5953,8
5955,9
5957,14
5958,6
5959,0
5960,6
5961,1
5962,1
5965,7
5967,1
5969,4
5970,5
5972,3
5973,10
5974,13
5976,6
5978,12
5980,13
5982,3
5983,5
5984,8
5985,7
5986,3
5988,7
5989,19
5990,12
5992,7
5993,9
5995,14
5997,9
5999,9
6002,15
6003,16
6004,13
6005,14
6006,6
6007,7
6009,7
6010,6
6011,5
6014,13
6015,5
6016,5
6017,13
6018,15
6019,12
6020,6
6021,8
6023,10
6025,9
6027,9
6030,6
6035,6
6036,9
6037,8
6039,2
6040,11
6042,8
6043,9
6044,5
6045,14
6046,7
6048,6
6049,5
6050,17
6051,4
6052,7
6054,7
6055,4
6056,10
6057,3
6058,8
6059,6
6060,11
6062,8
6064,8
6065,6
6066,5
6068,11
6071,4
6073,8
6075,7
6076,5
6081,10
6082,6
6083,3
6085,8
6086,11
6087,10
6089,4
6090,7
6091,8
6092,14
6093,9
6094,4
6095,2
6096,6
6097,10
6098,2
6099,10
6100,6
6101,4
6102,6
6105,9
6107,4
6108,10
6112,15
6114,16
6115,6
6117,7
6118,7
6119,10
6120,4
6121,6
6123,10
6125,14
6127,6
6129,11
6130,19
6131,3
6133,11
6135,6
6136,8
6138,8
6139,7
6140,6
6141,4
6142,6
6143,11
6145,20
6148,6
6151,9
6152,4
6154,8
6155,9
6156,3
6157,6
6158,6
6159,5
6160,9
6163,5
6164,4
6167,5
6168,14
6170,8
6171,15
6173,16
6175,11
6176,11
6177,6
6178,9
6179,7
6181,9
6183,8
6185,5
6186,5
6189,5
6190,6
6191,11
6192,13
6193,10
6194,16
6195,11
6198,8
6201,4
6202,8
6203,12
6204,12
6205,9
6206,5
6207,11
6211,4
6212,14
6213,10
6215,18
6216,4
6217,8
6219,4
6221,7
6222,6
6223,10
6224,6
6225,14
6227,12
6230,14
6231,13
6232,6
6235,10
6236,14
6237,11
6239,6
6240,14
6241,10
6242,7
6243,13
6246,15
6247,13
6248,13
6250,8
6251,8
6252,8
6253,6
6255,15
6256,8
6257,10
6260,13
6262,10
6264,13
6266,17
6267,11
6268,15
6270,11
6271,10
6272,10
6273,11
6275,8
6277,15
6280,9
6281,16
6282,6
6283,12
6284,12
6285,11
6287,14
6290,10
6291,10
6293,15
6294,8
6295,14
6296,6
6297,10
6298,11
6301,7
6302,17
6304,5
6306,16
6309,10
6311,10
6312,16
6315,13
6316,11
6317,13
6318,15
6319,15
6320,11
6321,13
6322,10
6324,11
6325,14
6326,9
6328,13
6330,16
6332,15
6334,15
6335,4
6336,11
6337,9
6338,11
6340,9
6341,11
6342,10
6345,14
6346,10
6347,15
6349,9
6350,8
6351,8
6352,13
6357,10
6358,9
6359,10
6360,13
6362,9
6363,6
6364,13
6365,8
6368,14
6369,9
6370,9
6371,11
6373,12
6374,13
6376,12
6378,9
6379,8
6380,14
6381,8
6385,9
6386,15
6387,10
6388,12
6389,7
6390,8
6392,18
6393,8
6395,8
6397,10
6398,13
6400,13
6401,16
6402,12
6403,11
6406,10
6408,8
6600,9
6601,10
6602,14
6603,15
6604,13
6605,21
6606,8
6608,12
6609,11
6611,12
6612,8
6613,11
6614,15
6617,12
6619,19
6621,17
6622,10
6623,10
6625,24
6626,14
6627,17
6628,17
6629,19
6630,10
6634,17
6635,9
6636,18
6638,12
6640,6
6641,11
6642,6
6644,3
6645,13
6649,12
6650,6
6651,12
6652,15
6653,12
6656,14
6657,15
6658,6
6659,14
6661,7
6663,10
6664,16
6665,10
6666,14
6667,11
6668,16
6669,6
6671,7
6672,4
6673,4
6676,11
6678,19
6680,11
6682,10
6683,11
6684,10
6685,14
6686,20
6687,16
6689,18
6693,13
6694,7
6695,15
6696,9
6698,17
6699,18
6701,11
6706,10
6708,12
6709,20
6711,12
6713,13
6714,8
6716,15
6717,12
6718,11
6719,12
6720,8
6721,6
6722,11
6723,15
6724,8
6725,5
6727,7
6728,9
6729,20
6730,10
6731,18
6732,21
6734,12
6735,17
6738,9
6739,12
6740,16
6741,14
6745,16
6749,12
6750,9
6751,14
6754,24
6756,6
6757,15
6758,7
6759,12
6760,7
6761,13
6762,10
6763,8
6765,7
6767,12
6768,13
6769,22
6771,9
6772,13
6773,13
6774,5
6776,10
6777,9
6780,12
6781,8
6782,5
6784,16
6785,7
6787,7
6788,14
6790,12
6791,9
6792,11
6793,9
6794,8
6796,8
6798,6
6800,7
6801,20
6803,19
6805,17
6807,19
6809,6
6810,18
6811,15
6812,19
6813,11
6814,6
6815,6
6817,15
6818,11
6820,7
6822,10
6823,6
6825,8
6828,16
6829,9
6830,15
6832,11
6834,6
6835,15
6836,17
6837,8
6838,9
6840,9
6843,5
6844,7
6845,11
6846,12
6848,8
6850,11
6854,7
6855,12
6856,10
6858,10
6860,6
6862,7
6864,6
6865,10
6866,12
6867,13
6868,7
6869,15
6870,16
6871,9
6874,9
6875,9
6877,16
6878,6
6879,12
6880,7
6882,12
6883,14
6885,6
6886,13
6887,6
6888,6
6890,17
6892,8
6893,8
6894,10
6900,4
6901,12
6903,9
6904,11
6905,8
6906,13
6907,10
6908,15
6909,14
6910,7
6911,13
6913,2
6914,9
6916,12
6917,17
6918,8
6919,11
6921,7
6922,11
6923,15
6925,11
6926,9
6929,6
6930,6
6933,13
6934,6
6935,12
6936,6
6937,9
6939,6
6940,9
6943,14
6944,10
6945,8
6947,9
6949,15
6950,14
6951,14
6953,8
6955,6
6956,10
6957,13
6958,15
6959,13
6960,13
6963,10
6967,9
6968,17
6970,12
6971,14
6972,8
6973,9
6974,2
6976,6
6977,8
6978,7
6979,17
6982,7
6983,17
6986,10
6987,11
6988,7
6989,9
6990,11
6991,14
6992,11
6996,9
6997,8
6999,10
7000,9
7001,7
7002,14
7004,10
7005,17
7008,7
7009,11
7010,16
7012,11
7014,10
7015,11
7016,5
7020,9
7021,8
7022,14
7023,14
7024,8
7025,10
7026,10
7027,7
7028,9
7029,14
7032,9
7033,9
7034,13
7038,9
7039,9
7041,6
7042,7
7044,11
7046,8
7049,13
7050,13
7051,10
7052,5
7053,11
7054,12
7055,11
7058,12
7059,7
7060,13
7063,8
7064,10
7065,8
7066,8
7069,13
7070,7
7071,7
7073,17
7075,16
7076,11
7077,9
7079,9
7080,15
7081,9
7082,14
7086,12
7087,12
7088,11
7090,5
7091,9
7092,7
7093,9
7094,14
7095,11
7096,14
7099,15
7101,11
7102,7
7103,12
7104,8
7105,10
7106,11
7107,5
7108,5
7111,8
7113,7
7114,9
7115,8
7116,8
7118,5
7121,13
7124,9
7125,12
7127,11
7128,10
7130,7
7131,8
7132,11
7134,6
7136,9
7137,13
7138,10
7140,11
7142,8
7143,11
7144,7
7145,14
7148,10
7150,6
7151,7
7152,12
7154,14
7156,10
7158,12
7159,7
7160,8
7161,9
7163,11
7164,12
7165,4
7166,9
7168,11
7170,18
7171,6
7172,10
7173,9
7175,12
7176,9
7178,11
7179,10
7182,6
7183,11
7184,11
7187,9
7188,15
7189,2
7190,7
7193,3
7194,13
7195,8
7197,10
7198,8
7199,6
7201,14
7202,4
7204,2
7206,19
7207,8
7208,3
7209,11
7210,15
7211,7
7212,12
7214,13
7215,7
7218,3
7219,6
7220,9
7222,8
7223,14
7225,15
7228,11
7232,5
7233,15
7235,15
7237,3
7239,7
7240,2
7241,3
7242,3
7244,8
7245,11
7246,5
7247,7
7248,9
7249,8
7251,4
7252,9
7254,3
7255,3
7256,9
7257,10
7260,6
7261,8
7263,12
7264,6
7265,12
7266,14
7269,15
7270,15
7271,8
7272,7
7275,10
7276,8
7278,10
7279,5
7281,7
7282,10
7283,5
7284,8
7285,3
7286,13
7287,11
7291,9
7292,10
7294,7
7295,3
7296,7
7301,9
7302,7
7303,10
7304,5
7305,14
7306,9
7308,10
7309,5
7310,7
7312,13
7313,5
7315,7
7316,10
7317,8
7319,13
7320,11
7322,13
7326,8
7327,5
7328,8
7329,16
7330,7
7332,8
7334,11
7335,11
7337,9
7338,9
7339,13
7341,10
7342,15
7344,5
7345,4
7346,11
7347,6
7348,15
7351,13
7353,19
7357,14
7358,13
7359,23
7360,14
7361,17
7362,17
7363,15
7364,6
7365,14
7366,5
7368,10
7370,5
7373,11
7374,23
7376,16
7380,10
7381,11
7382,14
7383,9
7384,16
7385,5
7386,18
7387,17
7388,21
7389,15
7391,20
7393,21
7395,4
7396,13
7397,8
7398,11
7400,13
7401,16
7402,24
7405,15
7407,10
7408,5
7409,20
7412,7
7414,16
7415,6
7416,14
7417,14
7418,19
7420,5
7421,9
7422,9
7423,18
7424,14
7428,11
7429,16
7431,9
7432,3
7434,14
7435,18
7436,2
7438,15
7441,18
7444,10
7445,5
7446,10
7447,16
7448,12
7449,14
7452,8
7453,9
7454,12
7455,11
7457,4
7458,16
7459,13
7460,13
7462,19
7463,16
7464,7
7465,12
7466,13
7467,11
7468,3
7470,20
7471,17
7476,17
7477,6
7478,12
7483,21
7484,8
7487,15
7488,14
7489,18
7490,23
7491,12
7493,12
7494,20
7495,7
7496,15
7497,17
7498,26
7500,6
7501,10
7502,11
7503,14
7505,13
7507,12
7508,30
7511,10
7514,20
7515,6
7516,11
7517,5
7518,2
7519,9
7520,10
7522,9
7523,9
7524,14
7527,10
7528,10
7530,8
7531,15
7533,14
7536,3
7537,17
7538,15
7539,10
7541,12
7542,19
7543,6
7544,18
7545,16
7546,15
7549,12
7550,15
7552,7
7554,12
7555,6
7556,10
7559,15
7560,14
7561,8
7563,8
7566,11
7567,15
7568,9
7569,9
7570,8
7571,10
7573,12
7574,11
7576,6
7579,10
7580,7
7582,7
7583,7
7584,12
7585,14
7586,8
7587,10
7590,13
7591,13
7592,13
7594,8
7595,11
7596,8
7597,14
7598,8
7599,15
7603,7
7605,5
7606,11
7607,6
7608,10
7610,10
7611,12
7612,12
7617,10
7618,6
7619,10
7622,6
7623,7
7624,14
7625,17
7626,8
7627,5
7629,6
7630,6
7631,9
7632,12
7635,14
7637,10
7639,4
7640,12
7641,6
7642,7
7644,10
7646,9
7647,15
7648,14
7650,4
7654,7
7655,13
7656,9
7657,12
7658,16
7661,12
7662,7
7663,15
7665,8
7666,13
7667,10
7668,4
7671,5
7672,6
7674,6
7675,11
7676,7
7677,11
7678,3
7679,12
7680,10
7681,14
7684,6
7685,3
7686,14
7688,9
7692,11
7693,10
7695,6
7697,7
7699,11
7701,14
7702,3
7703,3
7704,5
7705,6
7706,11
7707,5
7709,6
7710,11
7711,9
7712,10
7714,11
7715,11
7716,6
7718,13
7719,13
7720,12
7721,5
7722,11
7724,11
7726,2
7728,7
7730,7
7922,4
7924,9
7926,3
7928,9
7929,8
7931,5
7932,11
7933,9
7934,11
7935,12
7937,9
7939,9
7940,6
7941,10
7943,6
7944,7
7945,7
7946,15
7947,13
7948,11
7951,11
7954,12
7955,2
7956,13
7958,9
7959,3
7961,7
7962,4
7965,14
7966,7
7968,6
7969,9
7971,6
7972,5
7974,10
7975,9
7976,6
7977,6
7978,0
7980,12
7982,7
7983,7
7985,8
7986,7
7987,7
7990,13
7991,6
7993,7
7994,12
7995,11
7996,5
7997,13
7999,13
8001,12
8003,17
8004,15
8005,4
8006,18
8007,14
8008,10
8009,9
8014,15
8015,9
8017,10
8018,13
8019,12
8020,9
8021,13
8023,6
8024,15
8026,9
8027,4
8028,11
8029,6
8031,6
8032,16
8033,7
8034,14
8036,10
8037,7
8038,16
8040,7
8044,17
8046,18
8047,9
8049,6
8052,6
8053,13
8056,13
8057,10
8058,14
8059,14
8060,14
8061,8
8063,11
8065,10
8066,6
8067,11
8068,16
8070,13
8071,8
8074,11
8075,8
8076,15
8077,10
8080,10
8081,12
8082,8
8084,5
8085,12
8087,13
8088,6
8089,7
8090,11
8091,7
8092,12
8094,9
8097,11
8098,20
8099,5
8101,17
8102,11
8103,15
8105,8
8106,13
8108,17
8110,16
8111,9
8113,8
8114,12
8116,14
8117,17
8118,3
8119,5
8120,8
8122,16
8123,18
8125,14
8126,7
8128,5
8131,8
8134,16
8135,12
8136,10
8137,10
8138,10
8139,6
8140,14
8141,14
8144,14
8146,9
8147,12
8148,10
8150,15
8153,10
8154,11
8155,9
8156,13
8157,18
8158,24
8159,3
8161,17
8163,4
8164,5
8165,11
8168,7
8169,11
8172,8
8173,15
8174,14
8175,14
8177,3
8181,12
8182,15
8185,12
8186,8
8188,5
8189,4
8190,3
8191,3
8192,3
8193,4
8194,7
8195,11
8196,7
8197,14
8202,11
8203,11
8204,17
8205,8
8207,6
8208,10
8209,16
8211,7
8212,10
8214,4
8215,7
8218,6
8219,7
8220,8
8221,3
8222,6
8225,14
8226,6
8228,12
8229,6
8231,5
8232,8
8233,7
8235,1
8238,3
8239,5
8242,8
8243,7
8244,2
8245,7
8247,11
8249,5
8250,10
8252,6
8253,6
8254,6
8255,1
8256,4
8257,10
8258,10
8259,7
8260,12
8264,2
8265,11
8268,11
8269,10
8271,6
8272,2
8273,11
8274,9
8276,7
8277,7
8278,1
8279,5
8280,14
8281,6
8282,4
8284,4
8286,3
8287,5
8293,3
8294,12
8295,8
8296,3
8297,9
8298,5
8299,9
8301,5
8302,21
8303,21
8304,19
8307,2
8310,2
8311,10
8312,3
8313,14
8314,5
8315,9
8318,12
8319,11
8320,9
8321,8
8322,17
8323,11
8324,12
8326,1
8327,10
8328,6
8329,11
8330,8
8334,15
8335,1
8336,9
8338,9
8341,3
8343,11
8344,13
8347,12
8349,6
8350,11
8351,14
8352,4
8353,9
8355,17
8356,4
8358,12
8360,14
8361,10
8362,13
8363,6
8364,8
8366,5
8367,11
8368,8
8369,5
8373,18
8374,10
8375,18
8378,7
8379,11
8380,11
8381,8
8383,11
8384,7
8385,13
8386,15
8389,10
8390,12
8392,12
8393,6
8394,11
8396,5
8398,16
8400,11
8402,9
8403,4
8405,21
8406,13
8407,3
8408,10
8410,12
8411,6
8412,11
8414,14
8415,4
8416,15
8420,0
8421,6
8423,13
8424,11
8425,9
8426,9
8427,9
8428,16
8429,7
8430,10
8431,12
8432,17
8436,21
8438,8
8439,10
8440,8
8441,5
8445,10
8446,5
8447,5
8448,5
8450,7
8451,14
8454,12
8455,10
8456,4
8457,13
8458,5
8459,11
8461,14
8464,11
8466,4
8468,17
8469,11
8470,11
8471,17
8472,14
8473,14
8474,15
8475,8
8476,9
8478,10
8479,21
8480,7
8482,10
8483,12
