,BLOCK,CHOICE_RT_1,CHOICE_RT_2,CONF_1,CONF_2,CONF_RT_1,CONF_RT_2,CORRECT,CORRECT_2,Chosen_Nr_1,Chosen_Nr_2,Correct_Count,DOTS_LEFT,DOTS_RIGHT,Dot_Diff,Error_Count,GSF_First_Presentation,GSF_Second_Presentation,LEFT_MOST_DOTS,LEFT_PRESENTATION_TIME,Left_IA_First_Dwell_Time,Left_IA_Second_Dwell_Time,PICKED_LEFT_1,PICKED_LEFT_2,Participant,RIGHT_PRESENTATION_TIME,Right_IA_First_Dwell_Time,Right_IA_Second_Dwell_Time,TOTAL_POINTS,TRIAL_POINTS,Unchosen_Nr_1,Unchosen_Nr_2,Which_First,ZConf1,ZConf1ALL,ZConf2,ZConf2ALL,ZDot_Diff,ZRT,sampling_time,session,type,Internal_Saccades_First,Internal_Saccades_Second,RightFirst,Left_IA_Second_Dwell_Time_REVISED,Right_IA_Second_Dwell_Time_REVISED,Left_Gazetime_New,Right_Gazetime_New,LeftLonger,LEFT_PRESENTATION_TIME_REV,RIGHT_PRESENTATION_TIME_REV
770,1,1734,1994,93.62,96.02,5026,393,-1,-1,50,50,0,50,56,6,1,1,1,False,3500,894,3424,True,True,8,3500,667,2987,5145,4,56,56,Left,0.44443508299999995,0.231280304,0.43923165700000005,0.228341459,0.96882744,-0.24386263800000002,,Fixed,"Incorrect, no change",5,21,0,3424.0,2987.0,0,3226,99,3500.0,3500.0
771,1,1722,1122,42.77,51.9,1080,659,1,-1,50,43,1,50,43,7,0,1,1,True,1500,918,1940,True,False,8,1500,638,1282,5240,95,43,50,Right,-2.162073162,-2.783930058,-1.8312758059999998,-2.323029395,1.507064907,-0.253450285,,Fixed,Correct to incorrect,5,9,1,1282.0,1940.0,2188,1349,99,1500.0,1500.0
772,1,1756,1525,97.13,95.38,2136,3577,1,1,50,50,2,50,43,7,0,1,1,True,750,1010,2104,True,True,8,2250,607,664,5435,195,43,43,Left,0.624353351,0.439409869,0.406295918,0.19133154600000002,1.507064907,-0.226285286,,Fixed,"Correct, no change",4,7,0,2104.0,664.0,2171,794,99,2250.0,750.0
773,1,1623,2190,97.12,95.37,956,484,1,1,50,50,1,50,44,6,0,1,1,True,1500,950,1654,True,True,8,1500,632,1902,5630,195,44,44,Left,0.623840763,0.43881690799999995,0.40578129700000004,0.190753266,0.96882744,-0.332548371,,Fixed,"Correct, no change",4,11,0,1654.0,1902.0,0,2134,99,1500.0,1500.0
774,1,1871,719,96.35,96.98,474,612,1,1,50,50,2,50,44,6,0,1,1,True,1500,916,1114,True,True,8,1500,666,2098,5826,196,44,44,Left,0.584371514,0.393158855,0.48863526399999996,0.283856328,0.96882744,-0.13440367,,Fixed,"Correct, no change",5,9,0,1114.0,2098.0,1181,2098,99,1500.0,1500.0
775,1,1084,1220,96.52,96.72,2265,468,1,1,50,50,1,45,50,5,0,1,1,False,1500,856,946,False,False,8,1500,735,1328,6022,196,45,45,Right,0.5930855039999999,0.40323920399999996,0.47525512,0.26882105100000003,0.430589974,-0.763193508,,Fixed,"Correct, no change",5,6,1,1328.0,946.0,946,0,99,1500.0,1500.0
776,1,1313,847,94.47,95.73,644,423,1,1,55,55,2,55,50,5,0,1,1,True,2500,852,2194,True,True,8,2500,741,998,6216,194,50,50,Left,0.488005034,0.281682051,0.42430765,0.211571342,0.430589974,-0.580229248,,Fixed,"Correct, no change",4,8,0,2194.0,998.0,2261,998,99,2500.0,2500.0
777,1,1102,2074,95.52,95.98,698,410,1,1,50,50,1,50,46,4,0,1,2,True,2500,904,2300,True,True,8,2500,607,1030,6410,194,46,46,Right,0.5418267379999999,0.34394303200000004,0.43717317299999997,0.226028339,-0.10764749300000001,-0.748812038,,Fixed,"Correct, no change",5,8,1,1030.0,2300.0,2367,1030,99,2500.0,2500.0
778,2,1574,1243,91.07,6.03,459,2272,1,-1,54,50,2,50,54,4,0,1,1,False,1750,790,4736,False,True,8,5250,726,1276,6551,141,50,54,Left,0.31372523,0.080075065,-4.191841927,-4.975599229,-0.10764749300000001,-0.371697929,,Fixed,Correct to incorrect,4,24,0,4736.0,1276.0,4803,1558,99,5250.0,1750.0
779,2,3955,4434,96.92,98.0,869,877,1,-1,50,47,1,50,47,3,0,1,2,True,3500,890,3140,True,False,8,3500,690,3220,6650,99,47,50,Right,0.61358901,0.426957673,0.541126597,0.342840876,-0.64588496,1.530650997,,Fixed,Correct to incorrect,3,19,1,3220.0,3140.0,0,3286,99,3500.0,3500.0
780,2,1479,714,94.18,99.02,656,1246,1,1,50,50,2,47,50,3,0,1,2,False,1750,938,1458,False,False,8,5250,696,2148,6846,196,47,47,Right,0.473139992,0.264486161,0.59361793,0.401825424,-0.64588496,-0.44760013299999996,,Fixed,"Correct, no change",2,7,1,2148.0,1458.0,1458,2215,99,5250.0,1750.0
781,2,1291,3764,98.02,97.4,360,720,-1,-1,50,50,0,52,50,2,1,1,2,True,1250,686,1116,False,False,8,3750,864,1518,6847,1,52,52,Right,0.669973653,0.492183463,0.510249342,0.308144083,-1.184122427,-0.597806601,,Fixed,"Incorrect, no change",4,7,1,1518.0,1116.0,1116,3771,99,3750.0,1250.0
782,2,1333,1333,97.85,43.77,412,649,1,1,50,50,1,47,50,3,0,1,1,False,1500,674,1637,False,False,8,1500,908,1976,7016,169,47,47,Left,0.6612596620000001,0.48210311299999997,-2.249662607,-2.7931709419999997,-0.64588496,-0.564249837,,Fixed,"Correct, no change",5,9,0,1637.0,1976.0,0,2343,99,1500.0,1500.0
783,2,3122,712,40.52,96.88,746,690,1,1,50,50,2,47,50,3,0,1,1,False,1250,721,2746,False,False,8,3750,808,1080,7184,168,47,47,Right,-2.277405385,-2.9173464460000003,0.483489055,0.278073529,-0.64588496,0.865108512,,Fixed,"Correct, no change",5,11,1,1080.0,2746.0,2746,1146,99,3750.0,1250.0
784,2,5316,3113,94.45,97.32,302,421,-1,-1,50,50,0,52,50,2,1,1,1,True,1250,1046,3242,False,False,8,3750,502,1052,7187,3,52,52,Right,0.486979858,0.280496127,0.506132375,0.303517844,-1.184122427,2.618049942,,Fixed,"Incorrect, no change",3,14,1,1052.0,3242.0,3478,1119,99,3750.0,1250.0
785,2,1077,1232,98.72,98.67,493,455,1,1,50,50,1,50,47,3,0,1,1,True,2500,814,2356,True,True,8,2500,691,556,7385,198,47,47,Right,0.7058547890000001,0.533690783,0.575606198,0.38158562799999995,-0.64588496,-0.768786302,,Fixed,"Correct, no change",5,6,1,556.0,2356.0,2423,556,99,2500.0,2500.0
786,2,1465,2811,96.72,96.22,674,1383,1,1,53,53,2,50,53,3,0,1,1,False,1500,750,1932,False,False,8,1500,778,1296,7581,196,50,50,Right,0.6033372570000001,0.415098439,0.449524075,0.239907056,-0.64588496,-0.45878572100000004,,Fixed,"Correct, no change",4,10,1,1296.0,1932.0,2194,1469,99,1500.0,1500.0
787,2,852,815,98.6,98.07,566,565,1,1,52,52,1,52,50,2,0,1,3,True,2500,884,1504,True,True,8,2500,556,1402,7779,198,50,50,Left,0.699703737,0.5265752429999999,0.5447289439999999,0.346888835,-1.184122427,-0.948554681,,Fixed,"Correct, no change",4,5,0,1504.0,1402.0,1571,1402,99,2500.0,2500.0
788,2,929,2064,95.37,97.28,397,503,-1,-1,50,50,1,52,50,2,1,1,1,True,1500,666,2396,False,False,8,1500,772,1220,7782,3,52,52,Right,0.534137923,0.335048606,0.504073891,0.301204724,-1.184122427,-0.887033947,,Fixed,"Incorrect, no change",4,10,1,1220.0,2396.0,2646,0,99,1500.0,1500.0
789,2,2208,937,96.02,96.72,944,571,1,1,50,50,1,50,47,3,0,1,3,True,3500,844,2902,True,True,8,3500,661,2764,7978,196,47,47,Left,0.567456121,0.37359111799999994,0.47525512,0.26882105100000003,-0.64588496,0.134849412,,Fixed,"Correct, no change",6,15,0,2902.0,2764.0,2969,2764,99,3500.0,3500.0
790,2,5747,3414,43.82,95.05,875,706,1,1,53,53,2,53,50,3,0,1,1,True,2250,884,866,True,True,8,750,638,2450,8146,168,50,50,Left,-2.1082514580000002,-2.721669077,0.38931342799999996,0.17224831,-0.64588496,2.962406257,,Fixed,"Correct, no change",5,8,0,866.0,2450.0,932,2748,99,750.0,2250.0
791,2,1473,1612,63.43,96.78,873,609,1,-1,50,48,1,50,48,2,0,1,1,True,3750,926,950,True,False,8,1250,656,3342,8228,82,48,50,Right,-1.103067059,-1.5588711380000002,0.478342846,0.27229073,-1.184122427,-0.452393957,,Fixed,Correct to incorrect,4,13,1,3342.0,950.0,1296,3408,99,1250.0,3750.0
792,2,2805,3097,88.78,97.7,366,948,1,1,52,52,2,52,50,2,0,1,1,True,3500,718,3384,True,True,8,3500,826,2054,8420,192,50,50,Left,0.196342656,-0.05571317,0.52568797,0.325492479,-1.184122427,0.611834842,,Fixed,"Correct, no change",4,17,0,3384.0,2054.0,3451,2054,99,3500.0,3500.0
793,2,1616,1367,97.12,96.85,568,849,-1,-1,49,49,0,50,49,1,1,1,1,True,3750,862,1152,False,False,8,1250,715,1816,8422,2,50,50,Left,0.623840763,0.43881690799999995,0.481945192,0.27633868899999997,-1.722359894,-0.338141165,,Fixed,"Incorrect, no change",4,8,0,1152.0,1816.0,1152,1882,99,1250.0,3750.0
794,2,2073,2062,50.07,52.75,397,583,-1,1,50,52,0,52,50,2,1,1,1,True,2250,910,732,False,True,8,750,650,2561,8522,100,52,50,Left,-1.787884171,-2.351068,-1.7875330280000001,-2.273875605,-1.184122427,0.026988385,,Fixed,Incorrect to correct,4,7,0,732.0,2561.0,799,2942,99,750.0,2250.0
795,2,6608,4821,98.63,99.12,746,1091,1,-1,53,50,1,53,50,3,0,1,1,True,5250,888,1373,True,False,8,1750,696,4694,8621,99,50,53,Right,0.7012415,0.5283541279999999,0.598764139,0.407608223,-0.64588496,3.650319917,,Fixed,Correct to incorrect,4,20,1,4694.0,1373.0,1702,4716,99,1750.0,5250.0
796,2,2757,1291,60.52,97.55,707,5615,1,1,50,50,2,47,50,3,0,1,1,False,1500,900,1806,False,False,8,1500,693,1396,8799,178,47,47,Right,-1.252230068,-1.731422999,0.517968656,0.31681828100000003,-0.64588496,0.573484254,,Fixed,"Correct, no change",5,7,1,1396.0,1806.0,1806,1463,99,1500.0,1500.0
797,2,1433,2023,98.82,98.45,8840,4807,1,1,50,50,1,50,48,2,0,1,1,True,1500,878,1586,True,True,8,1500,638,576,8997,198,48,48,Left,0.710980665,0.539620401,0.564284538,0.368863471,-1.184122427,-0.48435278,,Fixed,"Correct, no change",3,5,0,1586.0,576.0,1652,576,99,1500.0,1500.0
798,2,1705,7742,97.52,42.62,10750,703,-1,1,48,50,1,50,48,2,1,1,2,True,3500,896,3214,False,True,8,3500,660,3043,9069,72,50,48,Left,0.64434427,0.462535377,-2.308844012,-2.859673129,-1.184122427,-0.267032785,,Fixed,Incorrect to correct,4,21,1,3043.0,3214.0,3281,0,99,3500.0,3500.0
799,3,6439,4591,98.98,98.73,4420,1033,1,1,53,53,1,53,50,3,0,1,1,True,1750,654,4340,True,True,8,5250,856,1496,9267,198,50,50,Right,0.719182068,0.5491077879999999,0.578693924,0.385055308,-0.64588496,3.5152938910000002,,Fixed,"Correct, no change",5,20,1,1496.0,4340.0,4685,1496,99,5250.0,1750.0
800,3,1491,4866,51.45,52.48,779,710,1,-1,53,50,2,53,50,3,0,1,1,True,1750,718,4787,True,False,8,5250,882,1580,9365,98,50,53,Right,-1.717147074,-2.269239282,-1.8014277930000002,-2.2894891619999997,-0.64588496,-0.438012487,,Fixed,Correct to incorrect,5,13,1,1580.0,4787.0,5196,1647,99,5250.0,1750.0
801,3,3631,1276,95.75,95.42,942,648,-1,-1,48,48,0,48,50,2,1,1,1,False,1500,906,1739,True,True,8,1500,692,1967,9369,4,50,50,Left,0.553616254,0.357581152,0.408354402,0.19364466600000002,-1.184122427,1.271784532,,Fixed,"Incorrect, no change",4,10,0,1739.0,1967.0,0,2164,99,1500.0,1500.0
802,3,1514,1277,94.07,63.28,514,763,1,1,53,53,1,50,53,3,0,1,1,False,1750,1064,4956,False,False,8,5250,593,1411,9547,178,50,50,Left,0.46750152700000003,0.25796358199999997,-1.245637208,-1.6649468859999998,-0.64588496,-0.419636164,,Fixed,"Correct, no change",3,21,0,4956.0,1411.0,4956,1897,99,5250.0,1750.0
803,3,2318,2464,96.43,95.13,604,954,-1,-1,50,50,1,50,53,3,1,1,2,False,750,860,2827,True,True,8,2250,703,630,9550,3,53,53,Right,0.588472215,0.397902549,0.393430395,0.176874549,-0.64588496,0.22273617399999998,,Fixed,"Incorrect, no change",5,12,1,630.0,2827.0,0,630,99,2250.0,750.0
804,3,5424,775,94.97,94.45,621,815,1,1,54,54,1,50,54,4,0,1,2,False,1750,1337,1084,False,False,8,5250,520,1556,9744,194,50,50,Right,0.513634417,0.311330137,0.35843617299999997,0.13755151699999998,-0.10764749300000001,2.704338763,,Fixed,"Correct, no change",4,6,1,1556.0,1084.0,0,1622,99,5250.0,1750.0
805,3,2082,1436,94.83,96.25,531,851,1,1,50,50,2,50,46,4,0,1,1,True,2500,772,2380,True,True,8,2500,906,2146,9939,195,46,46,Left,0.506458189,0.303028673,0.45106793799999995,0.24164189600000002,-0.10764749300000001,0.03417912,,Fixed,"Correct, no change",3,9,0,2380.0,2146.0,2446,2482,99,2500.0,2500.0
806,3,1288,1239,94.4,95.52,583,497,1,1,53,53,1,50,53,3,0,1,1,False,750,920,2391,False,False,8,2250,693,1238,10133,194,50,50,Left,0.48441692,0.277531319,0.413500611,0.199427464,-0.64588496,-0.600203512,,Fixed,"Correct, no change",4,11,0,2391.0,1238.0,2098,1487,99,2250.0,750.0
807,3,2038,2804,96.53,94.0,357,769,1,1,50,50,2,47,50,3,0,0,1,False,2250,716,706,False,False,8,750,748,2668,10328,195,47,47,Left,0.593598091,0.403832166,0.335278232,0.11152892199999999,-0.64588496,-0.000975585,,Fixed,"Correct, no change",4,9,0,706.0,2668.0,706,3317,99,750.0,2250.0
808,3,2387,3576,93.68,96.6,444,990,1,1,52,52,1,52,50,2,0,1,1,True,3750,964,1154,True,True,8,1250,643,2978,10522,194,50,50,Left,0.447510609,0.234838075,0.469079669,0.261881692,-1.184122427,0.277865144,,Fixed,"Correct, no change",4,13,0,1154.0,2978.0,1221,2978,99,1250.0,3750.0
809,3,2326,1643,95.03,96.38,547,734,-1,-1,48,48,1,48,50,2,1,1,1,False,1250,707,3478,True,True,8,3750,810,986,10525,3,50,50,Left,0.516709943,0.31488790699999997,0.45775800899999997,0.249159535,-1.184122427,0.22912793899999997,,Fixed,"Incorrect, no change",4,13,0,3478.0,986.0,3545,1236,99,3750.0,1250.0
810,3,2892,3345,94.7,94.23,549,1005,1,1,50,50,1,47,50,3,0,1,1,False,2250,739,912,False,False,8,750,788,2584,10719,194,47,47,Left,0.49979455,0.295320171,0.34711451299999996,0.124829359,-0.64588496,0.6813452809999999,,Fixed,"Correct, no change",4,9,0,912.0,2584.0,912,2947,99,750.0,2250.0
811,3,1912,4894,95.17,93.43,1144,919,1,1,50,50,2,47,50,3,0,1,1,False,1750,679,4022,False,False,8,5250,796,1847,10912,193,47,47,Right,0.52388617,0.323189372,0.305944841,0.078566968,-0.64588496,-0.101645877,,Fixed,"Correct, no change",5,20,1,1847.0,4022.0,4266,0,99,5250.0,1750.0
812,3,2496,2921,93.73,9.72,662,435,-1,-1,50,50,0,52,50,2,1,2,1,True,2500,879,2246,False,False,8,2500,838,2025,10960,48,52,52,Left,0.450073547,0.23780288300000002,-4.001946811,-4.7622139510000006,-1.184122427,0.364952936,,Fixed,"Incorrect, no change",4,14,0,2246.0,2025.0,2246,2556,99,2500.0,2500.0
813,3,1773,4434,93.2,93.68,713,1030,1,1,53,53,1,53,50,3,0,1,1,True,1250,870,3343,True,True,8,3750,678,1092,11152,192,50,50,Right,0.422906401,0.206375912,0.318810363,0.093023965,-0.64588496,-0.212702786,,Fixed,"Correct, no change",5,11,1,1092.0,3343.0,5565,1092,99,3750.0,1250.0
814,3,1512,1903,92.95,93.35,720,818,1,1,50,50,2,47,50,3,0,1,1,False,750,739,2663,False,False,8,2250,850,650,11344,192,47,47,Right,0.41009171,0.19155186899999999,0.301827873,0.07394072900000001,-0.64588496,-0.421234105,,Fixed,"Correct, no change",4,8,1,650.0,2663.0,2700,717,99,2250.0,750.0
815,3,1276,1667,93.15,29.92,466,2941,1,1,52,52,1,50,52,2,0,1,2,False,5250,728,1568,False,False,8,1750,850,4426,11504,160,50,50,Left,0.420343463,0.203411103,-2.9624125689999996,-3.594088583,-1.184122427,-0.609791159,,Fixed,"Correct, no change",6,20,0,1568.0,4426.0,1480,0,99,1750.0,5250.0
816,3,6117,10860,41.27,92.83,585,807,1,1,50,50,2,48,50,2,0,1,1,False,5250,724,1958,False,False,8,1750,836,3577,11670,166,48,48,Left,-2.23896131,-2.872874317,0.27506758600000003,0.043870175,-1.184122427,3.258025368,,Fixed,"Correct, no change",4,12,1,3577.0,1958.0,0,3911,99,1750.0,5250.0
817,3,2076,1472,92.42,91.88,756,2937,1,1,50,50,1,50,49,1,0,1,1,True,3750,699,1223,True,True,8,1250,780,3212,11861,191,49,49,Right,0.38292456399999997,0.16012489800000002,0.22617859899999998,-0.011066413999999998,-1.722359894,0.029385297,,Fixed,"Correct, no change",5,9,0,1223.0,3212.0,1558,3212,99,1250.0,3750.0
818,3,1426,5165,57.55,45.32,1214,605,1,-1,51,50,2,51,50,1,0,1,2,True,1500,906,2098,True,False,8,1500,713,1364,11966,105,50,51,Right,-1.404468602,-1.907532631,-2.169896365,-2.70353756,-1.722359894,-0.489945574,,Fixed,Correct to incorrect,3,9,1,1364.0,2098.0,0,1430,99,1500.0,1500.0
819,3,1420,2969,60.78,92.12,3606,571,-1,-1,50,50,0,50,50,0,1,1,1,False,1750,731,4909,True,True,8,5250,832,1290,11988,22,50,50,Left,-1.2389027879999999,-1.716005995,0.238529501,0.002812303,-2.260597361,-0.494739397,,Fixed,"Incorrect, no change",4,19,0,4909.0,1290.0,0,1564,99,5250.0,1750.0
820,4,2955,7107,38.35,92.48,1602,841,1,-1,50,49,1,50,49,1,0,1,0,True,1250,731,3308,True,False,8,3750,756,887,12060,72,49,50,Left,-2.388636907,-3.04601914,0.257055854,0.023630379,-1.722359894,0.731680427,,Fixed,Correct to incorrect,5,9,0,3308.0,887.0,3308,1269,99,3750.0,1250.0
821,4,1481,1647,95.68,96.55,774,920,-1,-1,49,49,1,49,50,1,1,1,3,False,2250,1036,1716,True,True,8,750,712,1510,12063,3,50,50,Right,0.55002814,0.353430419,0.466506565,0.258990293,-1.722359894,-0.446002192,,Fixed,"Incorrect, no change",3,5,1,1510.0,1716.0,2107,1510,99,750.0,2250.0
822,4,1796,1985,81.87,95.8,694,1289,1,1,52,52,1,50,52,2,0,1,1,False,5250,769,1592,False,False,8,1750,844,3034,12250,187,50,50,Left,-0.157855416,-0.46544972,0.42790999700000004,0.215619301,-1.184122427,-0.194326463,,Fixed,"Correct, no change",3,8,0,1592.0,3034.0,1592,0,99,1750.0,5250.0
823,4,1374,1275,95.78,95.67,958,1388,1,1,52,52,2,52,50,2,0,1,1,True,1750,786,3823,True,True,8,5250,848,1544,12444,194,50,50,Right,0.555154017,0.359360037,0.421219925,0.20810166300000002,-1.184122427,-0.531492043,,Fixed,"Correct, no change",3,15,1,1544.0,3823.0,4125,1544,99,5250.0,1750.0
824,4,1982,3071,96.0,97.28,1595,861,-1,-1,49,49,0,49,50,1,1,1,1,False,750,880,2074,True,True,8,2250,654,862,12447,3,50,50,Left,0.566430945,0.372405195,0.504073891,0.301204724,-1.722359894,-0.045717937,,Fixed,"Incorrect, no change",5,7,0,2074.0,862.0,2140,992,99,2250.0,750.0
825,4,2044,1257,80.1,95.98,971,773,-1,1,48,50,0,50,48,2,1,1,1,True,2500,718,2404,False,True,8,2500,850,2032,12553,106,50,48,Left,-0.248583432,-0.570403945,0.43717317299999997,0.226028339,-1.184122427,0.003818238,,Fixed,Incorrect to correct,4,13,0,2404.0,2032.0,2471,2284,99,2500.0,2500.0
826,4,1231,932,96.15,96.77,1139,657,1,1,50,50,2,50,47,3,0,2,1,True,750,966,2650,True,True,8,2250,468,538,12749,196,47,47,Right,0.57411976,0.38129962,0.477828225,0.27171245,-0.64588496,-0.645744835,,Fixed,"Correct, no change",3,6,1,538.0,2650.0,2717,538,99,2250.0,750.0
827,4,1324,803,96.0,96.97,706,666,-1,-1,50,50,0,50,52,2,1,1,1,False,1250,716,2790,True,True,8,3750,810,1094,12752,3,52,52,Right,0.566430945,0.372405195,0.48812064299999997,0.283278048,-1.184122427,-0.571440572,,Fixed,"Incorrect, no change",5,10,1,1094.0,2790.0,2857,1094,99,3750.0,1250.0
828,4,1874,2441,95.33,96.77,970,3557,-1,-1,47,47,0,47,50,3,1,1,1,False,2250,886,730,True,True,8,750,712,1828,12755,3,50,50,Left,0.532087572,0.332676759,0.477828225,0.27171245,-0.64588496,-0.132006759,,Fixed,"Incorrect, no change",4,7,0,730.0,1828.0,796,1828,99,750.0,2250.0
829,4,1589,1776,96.45,35.08,774,688,1,1,54,54,1,54,50,4,0,1,1,True,1750,914,4862,True,True,8,5250,692,1429,12920,165,50,50,Left,0.58949739,0.399088472,-2.696868179,-3.295696162,-0.10764749300000001,-0.359713371,,Fixed,"Correct, no change",4,16,0,4862.0,1429.0,4929,1694,99,5250.0,1750.0
830,4,2965,4094,94.25,92.53,1443,1307,-1,1,46,50,1,46,50,4,1,1,1,False,3750,908,1236,True,False,8,1250,694,3094,13018,98,50,46,Left,0.476728105,0.268636893,0.259628958,0.026521779,-0.10764749300000001,0.739670133,,Fixed,Incorrect to correct,4,14,0,1236.0,3094.0,1236,3427,99,1250.0,3750.0
831,4,6022,1140,42.72,94.98,700,855,-1,1,45,50,0,50,45,5,1,1,1,True,5250,745,1542,False,True,8,1750,792,1488,13143,125,50,45,Left,-2.1646361,-2.786894867,0.38571108200000004,0.16820035100000003,0.430589974,3.1821231639999996,,Fixed,Incorrect to correct,3,7,1,1488.0,1542.0,1609,1488,99,1750.0,5250.0
832,4,1288,3969,93.57,93.23,883,1068,1,1,56,56,1,56,50,6,0,1,1,True,2500,751,1940,True,True,8,2500,768,2196,13335,192,50,50,Right,0.44187214399999997,0.228315496,0.29565242199999997,0.06700137099999999,0.96882744,-0.600203512,,Fixed,"Correct, no change",4,13,1,2196.0,1940.0,2039,2196,99,2500.0,2500.0
833,4,1233,2468,94.27,93.6,785,1360,1,1,50,50,2,44,50,6,0,1,1,False,3750,765,981,False,False,8,1250,770,3246,13528,193,44,44,Right,0.47775328100000003,0.269822816,0.314693396,0.088397726,0.96882744,-0.644146894,,Fixed,"Correct, no change",4,10,1,3246.0,981.0,1182,3313,99,1250.0,3750.0
834,4,1592,1201,95.0,93.8,967,758,1,1,55,55,1,55,50,5,0,1,1,True,1750,980,1642,True,True,8,5250,629,798,13721,193,50,50,Left,0.51517218,0.313109022,0.324985814,0.099963324,0.430589974,-0.357316459,,Fixed,"Correct, no change",3,4,0,1642.0,798.0,1709,798,99,5250.0,1750.0
835,4,1081,2662,92.43,97.27,897,2450,1,1,50,50,2,50,45,5,0,1,0,True,1250,894,454,True,True,8,3750,512,692,13915,194,45,45,Right,0.38343715100000003,0.160717859,0.503559271,0.300626444,0.430589974,-0.76559042,,Fixed,"Correct, no change",3,1,1,692.0,454.0,521,692,99,3750.0,1250.0
836,4,1285,3494,96.45,95.58,1478,1161,1,1,54,54,1,50,54,4,0,1,1,False,1500,734,524,False,False,8,1500,810,1094,14110,195,50,50,Right,0.58949739,0.399088472,0.41658833700000003,0.20289714399999997,-0.10764749300000001,-0.602600424,,Fixed,"Correct, no change",4,2,1,1094.0,524.0,524,1160,99,1500.0,1500.0
837,4,1367,1307,98.55,98.07,1249,558,1,1,54,54,2,50,54,4,0,1,3,False,1750,628,1628,False,False,8,5250,814,1256,14308,198,50,50,Right,0.697140798,0.523610434,0.5447289439999999,0.346888835,-0.10764749300000001,-0.537084837,,Fixed,"Correct, no change",3,4,1,1256.0,1628.0,1628,1323,99,5250.0,1750.0
838,4,1558,714,94.32,95.72,1448,1168,-1,-1,50,50,0,53,50,3,1,1,1,True,2250,721,950,False,False,8,750,796,852,14312,4,53,53,Left,0.480316219,0.272787625,0.423793029,0.21099306199999998,-0.64588496,-0.38448145799999994,,Fixed,"Incorrect, no change",4,3,0,950.0,852.0,950,918,99,750.0,2250.0
839,4,1913,1381,93.97,94.93,768,928,-1,-1,46,46,0,50,46,4,1,1,1,True,1750,745,3156,False,False,8,5250,810,1586,14317,5,50,50,Right,0.462375651,0.252033965,0.383137977,0.165308951,-0.10764749300000001,-0.100846906,,Fixed,"Incorrect, no change",5,11,1,1586.0,3156.0,3156,1652,99,5250.0,1750.0
840,4,1200,1409,98.83,95.72,1362,1049,1,1,50,50,1,50,45,5,0,1,3,True,750,671,1566,True,True,8,2250,852,1679,14513,196,45,45,Left,0.711493253,0.540213362,0.423793029,0.21099306199999998,0.430589974,-0.670512922,,Fixed,"Correct, no change",5,9,0,1566.0,1679.0,1633,1970,99,2250.0,750.0
841,5,4255,1506,33.3,31.38,1556,837,1,1,55,55,2,55,50,5,0,1,1,True,3750,912,1124,True,True,8,1250,693,1336,14644,131,50,50,Left,-2.647493674,-3.34546481,-2.8872779160000004,-3.50965972,0.430589974,1.770342167,,Fixed,"Correct, no change",4,6,0,1124.0,1336.0,1162,1504,99,1250.0,3750.0
842,5,1924,1886,96.02,96.05,1029,1794,-1,-1,46,46,0,46,50,4,1,1,1,False,5250,872,1991,True,True,8,1750,720,1270,14646,2,50,50,Left,0.567456121,0.37359111799999994,0.440775519,0.230076298,-0.10764749300000001,-0.09205823,,Fixed,"Incorrect, no change",4,9,0,1991.0,1270.0,0,1270,99,1750.0,5250.0
843,5,1807,809,93.73,95.08,669,681,1,1,50,50,1,50,45,5,0,1,1,True,5250,876,1768,True,True,8,1750,708,1052,14839,193,45,45,Left,0.450073547,0.23780288300000002,0.390857291,0.17398314899999998,0.430589974,-0.18553778699999998,,Fixed,"Correct, no change",4,6,0,1768.0,1052.0,1835,1052,99,1750.0,5250.0
844,5,4271,2062,93.4,94.78,747,1090,1,1,50,50,2,50,45,5,0,1,1,True,1250,878,2660,True,True,8,3750,686,987,15032,193,45,45,Left,0.43315815399999996,0.218235147,0.37541866399999996,0.15663475300000002,0.430589974,1.7831256969999998,,Fixed,"Correct, no change",5,9,0,2660.0,987.0,2727,1288,99,3750.0,1250.0
845,5,1762,1367,42.33,93.72,596,833,1,1,50,50,1,50,46,4,0,1,2,True,750,755,2756,True,True,8,2250,898,630,15199,167,46,46,Right,-2.184627019,-2.8100203739999996,0.320868847,0.095337085,-0.10764749300000001,-0.221491462,,Fixed,"Correct, no change",5,9,1,630.0,2756.0,2910,630,99,2250.0,750.0
846,5,1994,1038,53.67,92.75,918,801,1,1,50,50,2,46,50,4,0,1,1,False,2500,760,1646,False,False,8,2500,850,2308,15371,172,46,46,Right,-1.603352614,-2.13760178,0.270950619,0.039243936,-0.10764749300000001,-0.03613029,,Fixed,"Correct, no change",2,11,1,2308.0,1646.0,1646,2374,99,2500.0,2500.0
847,5,879,3080,91.77,89.87,1376,1238,-1,-1,47,47,0,47,50,3,1,1,1,False,1750,852,4526,True,True,8,5250,590,1352,15380,9,50,50,Left,0.349606366,0.121582386,0.122739796,-0.127300671,-0.64588496,-0.926982475,,Fixed,"Incorrect, no change",5,16,0,4526.0,1352.0,4593,1608,99,5250.0,1750.0
