Participant,Trial,Correct1,CorrectKey,Response1,RT1,DotDifference,DotNumberRight,DotNumberLeft,Conf1,Conf1_RT,CipResponse,CipRT,Correct2,Response2,RT2,Conf2,Conf2_RT,ZConf1,ZConf2,Switch,ZSwitch,ZDifficult,Block,NonAbsDiff,ZNonAbsDiff,LeftTime,RightTime,ChosenTime,UnchosenTime,Change,Type,DeltaSampling,ZDeltaSampling,ConfChange
30,147,1,right,right,0.499471144,4,54,50,0.73,1.135,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.5281149217917118 1.0417865027848165 1.450836591051484 2.1075408944343508 2.5369552350821323 3.3530796837039816 4.0]",1,right,1.476992036,0.79,1.152,-0.267580578,-0.271526866,5,0.542026411,-0.525208299,6,-4,-0.674959358,1.986500333,1.485384745,1.485384745,1.986500333,0,"Correct, no change",0.501115588,0.405188296,0.06
30,148,1,left,left,0.230414635,3,50,53,0.73,0.81,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.44565778910327936 0.7460223151792889 1.1381800723465858 1.803145655339904 2.3023083230327757 4.0]",1,left,0.125193296,0.78,0.689,-0.267580578,-0.368155644,4,-0.03768098,-0.987946888,6,3,0.579945159,2.663021786,0.891320425,2.663021786,0.891320425,0,"Correct, no change",1.771701361,1.081290126,0.05
30,149,1,left,left,0.891521419,3,47,50,0.73,1.826,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.3808356673325761 0.7048171268543229 1.0135971704621625 1.3780762055066589 2.3438145746586088 2.8758307750540553 3.2765885080480075 4.0]",1,left,0.174274882,0.72,0.731,-0.267580578,-0.947928312,6,1.121733803,-0.987946888,6,3,0.579945159,1.943888187,1.675276146,1.943888187,1.675276146,0,"Correct, no change",0.268612041,0.281468924,-0.01
30,150,0,right,left,0.678901165,2,52,50,0.62,0.72,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.38582487923122244 0.7778457894492021 1.054900147337321 1.4321558413139428 1.9614114394935314 2.508441461435723 3.242022392721992 3.6322457611640857 4.0]",0,left,0.213413682,0.72,0.916,-1.235799776,-0.947928312,7,1.701441194,-1.450685478,6,-2,-0.31641521,1.706529995,1.907645126,1.706529995,1.907645126,0,"Incorrect, no change",-0.201115132,0.03151854,0.1
30,151,1,left,left,0.654506484,3,50,53,0.81,0.936,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.4096815799457545 0.7961707371032389 1.2764308489531686 1.8870103159824794 2.2120648837044428 2.9207553495762113 3.3200083362607984 4.0]",1,left,0.022834625,0.93,1.439,0.436578838,1.081276026,6,1.121733803,-0.987946888,7,3,0.579945159,2.385750754,1.204567666,2.385750754,1.204567666,0,"Correct, no change",1.181183088,0.767064598,0.12
30,152,1,left,left,2.257283394,3,47,50,0.77,0.895,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.3077323091092694 0.6498995885449403 1.0997896548251447 1.5730195394644397 2.0552428349219554 2.6782234870406683 4.0]",0,right,0.747533619,0.76,0.733,0.08449913,-0.5614132,5,0.542026411,-0.987946888,7,3,0.579945159,1.438377816,2.253889875,1.438377816,2.253889875,1,Correct to incorrect,-0.815512059,-0.295413255,-0.01
30,153,0,right,left,0.771070725,2,50,48,0.7,0.739,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[1.0965061832030187 1.536135863938398 2.008824632906908 2.6883473107300233 3.036802137550694 4.0]",0,left,0.598353902,0.91,1.032,-0.531640359,0.88801847,4,-0.03768098,-1.450685478,7,-2,-0.31641521,2.082350221,0.821143596,2.082350221,0.821143596,0,"Incorrect, no change",1.261206625,0.80964658,0.21
30,154,1,right,right,1.202526081,3,53,50,0.74,0.689,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.48609606427999097 0.76087676703537 1.1670148661396524 2.1836546005652053 4.0]",1,right,0.17301475,0.79,0.718,-0.179560651,-0.271526866,3,-0.617388372,-0.987946888,7,-3,-0.495687284,1.291420437,2.222483499,2.222483499,1.291420437,0,"Correct, no change",-0.931063061,-0.356900048,0.05
30,155,0,right,left,0.172952884,3,53,50,0.77,0.934,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'right'""]","[0.38899374153334065 0.7156271809981263 1.1792977356381016 1.4621592510811752 2.1612647281544923 4.0]",1,right,0.157685895,0.74,0.609,0.08449913,-0.754670756,4,-0.03768098,-0.987946888,7,-3,-0.495687284,0.609494955,3.001511304,0.609494955,3.001511304,1,Incorrect to correct,-2.392016349,-1.1342999,-0.03
30,156,0,right,left,0.388142725,4,54,50,0.68,0.684,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.5808471852869843 0.9559292934573023 1.2639985881942266 1.6231146480968164 4.0]",1,right,0.482109541,0.72,0.705,-0.707680214,-0.947928312,3,-0.617388372,-0.525208299,7,-4,-0.674959358,0.734198168,2.684954647,0.734198168,2.684954647,1,Incorrect to correct,-1.950756479,-0.899497487,0.04
30,157,1,left,left,0.173911668,5,45,50,0.83,0.947,"[""'left'"", ""'right'"", ""'left'""]",[0.3964424923469778 0.7193479926827422 1.158730208509951 4.0],1,left,0.12454755,0.86,0.984,0.612618692,0.40487458,2,-1.197095764,-0.06246971,7,5,0.938489307,3.164175292,0.439382216,3.164175292,0.439382216,0,"Correct, no change",2.724793076,1.588447586,0.03
30,158,1,left,left,3.883802965,5,45,50,0.77,0.833,"[""'left'"", ""'right'"", ""'left'""]",[0.5450694042119721 0.9633415517528192 1.4018265647318913 4.0],1,left,0.050423826,0.81,1.496,0.08449913,-0.07826931,2,-1.197095764,-0.06246971,7,5,0.938489307,3.016445583,0.438485013,3.016445583,0.438485013,0,"Correct, no change",2.57796057,1.510315336,0.04
30,159,0,right,left,0.700464823,4,54,50,0.5,1.423,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.3550251912420208 0.6209028591874812 1.1676218394059106 1.4275281334521424 2.1298757429649413 2.597453563266754 3.9127954183641123 4.0]",1,right,0.126254145,0.65,1.114,-2.292038901,-1.624329758,6,1.121733803,-0.525208299,7,-4,-0.674959358,1.080566364,2.564408445,1.080566364,2.564408445,1,Incorrect to correct,-1.483842081,-0.651043832,0.15
30,160,1,left,left,0.423646812,5,50,55,0.79,0.796,"[""'left'"", ""'right'"", ""'left'""]",[0.35231277055936516 0.6812937054965005 1.040424020291539 4.0],1,left,0.328987492,0.87,1.108,0.260538984,0.501503358,2,-1.197095764,-0.06246971,7,5,0.938489307,3.288556915,0.359130315,3.288556915,0.359130315,0,"Correct, no change",2.9294266,1.697336811,0.08
30,161,1,right,right,0.486943375,5,50,45,0.89,0.982,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.4511607472777541 0.6855234167960589 1.0722674514072423 1.386416172117606 4.0]",1,right,0.200773584,0.82,1.669,1.140738255,0.018359468,3,-0.617388372,-0.06246971,7,-5,-0.854231432,0.54851139,3.000327862,3.000327862,0.54851139,0,"Correct, no change",-2.451816472,-1.166120635,-0.07
30,162,1,right,right,1.313824279,4,50,46,0.88,1.61,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.40758411526257987 0.7647084817763243 1.245468370107119 1.6641801384903374 2.262315370651777 2.7023778298826073 4.0]",1,right,0.123278009,0.89,1.153,1.052718328,0.694760914,5,0.542026411,-0.525208299,7,-4,-0.674959358,1.215898594,2.376517291,2.376517291,1.215898594,0,"Correct, no change",-1.160618696,-0.479050782,0.01
30,163,0,right,left,0.090271664,4,54,50,0.95,1.219,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.4615354570451018 0.759020495112054 1.1333981265634065 1.6765944380822475 2.417371238418127 3.0241455048053467 3.9726169243185723 4.0]",1,right,0.206263143,0.88,0.922,1.668857817,0.598132136,6,1.121733803,-0.525208299,7,-4,-0.674959358,1.474838692,2.063625851,1.474838692,2.063625851,1,Incorrect to correct,-0.58878716,-0.174768807,-0.07
30,164,1,left,left,0.47889877,5,50,55,0.6,0.545,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.3297552606272802 0.5950610223408148 1.0088109482130676 1.4645620555347705 1.9942430196642817 2.447717335773632 3.1633761626289925 3.6467529638794076 4.0]",0,right,2.665826864,0.6,0.65,-1.41183963,-2.107473648,7,1.701441194,-0.06246971,7,5,0.938489307,1.657907986,2.012336753,1.657907986,2.012336753,1,Correct to incorrect,-0.354428767,-0.050062437,0
30,165,0,left,right,0.509549352,5,45,50,0.77,0.777,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.39031146367051406 0.5798903969916864 1.0713927712895384 1.5100519790357794 2.007788587419782 2.4315009716119675 3.1781633314021747 3.9762479301898566 4.0]",0,right,0.08897618,0.79,0.982,0.08449913,-0.271526866,7,1.701441194,-0.06246971,7,5,0.938489307,1.850035124,1.759653412,1.759653412,1.850035124,0,"Incorrect, no change",0.090381712,0.186629319,0.02
30,166,0,right,left,0.509137955,6,56,50,0.7,0.562,"[""'left'"", ""'right'"", ""'left'""]",[0.5881325750488031 0.9458636297313205 1.3020297824587033 4.0],0,left,0.157853818,0.61,0.876,-0.531640359,-2.01084487,2,-1.197095764,0.40026888,7,-6,-1.033503506,3.055701272,0.356166153,3.055701272,0.356166153,0,"Incorrect, no change",2.699535119,1.575007368,-0.09
30,167,1,left,left,0.331849304,7,43,50,0.73,0.763,"[""'left'"", ""'right'"", ""'left'"", ""'left'""]","[0.3889635211635323 0.721437474625418 1.0958362033197773 3.9456463851893204 4.0]",1,left,0.343543162,0.74,0.606,-0.267580578,-0.754670756,3,-0.617388372,0.863007469,7,7,1.297033454,3.23663775,0.374398729,3.23663775,0.374398729,0,"Correct, no change",2.862239021,1.661585077,0.01
30,168,1,left,left,0.206744673,7,43,50,0.78,1.078,"[""'left'"", ""'right'"", ""'left'""]",[0.4493646309929318 0.7494149792655662 1.1379060933359142 4.0],1,left,0.437433857,0.8,0.919,0.172519057,-0.174898088,2,-1.197095764,0.863007469,7,7,1.297033454,3.162144255,0.388491114,3.162144255,0.388491114,0,"Correct, no change",2.773653141,1.614446917,0.02
30,169,1,right,right,0.265064854,6,56,50,0.71,0.873,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.5804015773865103 0.7774115854626871 1.274026048817177 1.790396080701612 2.370768007916922 4.0]",0,left,0.314869733,0.69,0.863,-0.443620432,-1.237814646,4,-0.03768098,0.40026888,7,-6,-1.033503506,2.342612032,1.076986391,1.076986391,2.342612032,1,Correct to incorrect,1.265625641,0.811998019,-0.02
30,170,1,right,right,0.685070111,6,56,50,0.84,0.932,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.6139436213343288 0.8309372761978011 1.2936094182623492 1.6594007585881627 4.0]",1,right,0.08354193,0.81,0.869,0.700638619,-0.07826931,3,-0.617388372,0.40026888,7,-6,-1.033503506,0.582784995,2.803271383,2.803271383,0.582784995,0,"Correct, no change",-2.220486388,-1.043025684,-0.03
30,171,1,left,left,0.16487036,5,45,50,0.73,0.871,"[""'left'"", ""'right'"", ""'left'""]",[0.29690144282358233 0.4962429808911111 0.822727314196527 4.0],0,right,0.050796449,0.1,4.277,-0.267580578,-6.938912546,2,-1.197095764,-0.06246971,7,5,0.938489307,3.376614224,0.326484333,3.376614224,0.326484333,1,Correct to incorrect,3.050129891,1.761565231,-0.63
30,172,1,left,left,0.273219792,5,50,55,0.71,0.798,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.3509323269026936 0.7097752630907053 1.0519100413730484 1.4918804140106658 4.0]",0,right,0.075019216,0.76,0.903,-0.443620432,-0.5614132,3,-0.617388372,-0.06246971,7,5,0.938489307,0.798813309,2.850254364,0.798813309,2.850254364,1,Correct to incorrect,-2.051441055,-0.953073584,0.05
30,173,1,right,right,0.299838521,4,50,46,0.75,0.89,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'right'""]","[0.34469695241568843 0.5610058023085003 1.4228918726585107 1.6398538816611108 3.3726889970457705 4.0]",1,right,0.156737375,0.81,0.887,-0.091540724,-0.07826931,4,-0.03768098,-0.525208299,7,-4,-0.674959358,0.433270859,3.222032189,3.222032189,0.433270859,0,"Correct, no change",-2.78876133,-1.34541513,0.06
30,174,1,right,right,0.407283907,4,54,50,0.75,0.768,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.37119907582746237 0.5283008055703249 0.9643242839483719 1.5858728897037508 1.901447954820469 2.3367994576292404 2.5977469289246073 2.9575891329841397 3.347619775297062 3.7837920747369935 4.0]",0,left,0.280915153,0.75,0.887,-0.091540724,-0.658041978,9,2.860855977,-0.525208299,7,-4,-0.674959358,2.010016342,1.618784582,1.618784582,2.010016342,1,Correct to incorrect,0.391231759,0.346717109,0
30,175,1,left,left,0.090608365,3,50,53,0.82,0.935,"[""'left'"", ""'right'"", ""'left'"", ""'left'"", ""'left'""]","[0.3421290763290017 0.6577400637725077 0.9230461105835275 3.5207762187383196 3.978346820364095 4.0]",1,left,0.206324724,0.81,1.252,0.524598765,-0.07826931,4,-0.03768098,-0.987946888,7,3,0.579945159,3.392564877,0.265306047,3.392564877,0.265306047,0,"Correct, no change",3.12725883,1.802606944,-0.01
30,176,0,left,right,0.651622435,3,47,50,0.78,0.986,"[""'left'"", ""'right'"", ""'left'"", ""'left'""]","[0.40175643066322664 0.7273675093383645 1.1515594280681398 2.9550891101753223 4.0]",1,left,0.299843367,0.64,0.812,0.172519057,-1.720958536,3,-0.617388372,-0.987946888,8,3,0.579945159,3.174051651,0.424191919,0.424191919,3.174051651,1,Incorrect to correct,2.749859732,1.601786011,-0.14
30,177,1,right,right,0.27386953,4,50,46,0.7,1.109,"[""'left'"", ""'right'""]",[0.372724349177588 0.6377313283737749 4.0],1,right,0.122447519,0.86,1.345,-0.531640359,0.40487458,1,-1.776803155,-0.525208299,8,-4,-0.674959358,0.265006979,3.362268672,3.362268672,0.265006979,0,"Correct, no change",-3.097261692,-1.509573792,0.16
30,178,1,left,left,1.304072508,4,50,54,0.56,0.845,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.47621799491753336 0.8211795181159687 1.272445751583291 1.776497276743612 2.1333125972159905 2.5070017174257373 3.0227972772008798 3.3495900863490533 3.923426716173708 4.0]",0,right,0.284147022,0.72,1.08,-1.763919338,-0.947928312,8,2.281148586,-0.525208299,8,4,0.759217233,1.626068262,1.897713744,1.626068262,1.897713744,1,Correct to incorrect,-0.271645482,-0.006011944,0.16
30,179,1,right,right,0.736078958,3,53,50,0.64,0.655,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.33659703817465925 0.6366399739054032 1.0592875177317183 1.5893986944793141 4.0]",1,right,0.15880633,0.7,0.779,-1.059759922,-1.141185868,3,-0.617388372,-0.987946888,8,-3,-0.495687284,0.830154112,2.833248849,2.833248849,0.830154112,0,"Correct, no change",-2.003094737,-0.927347627,0.06
30,180,1,left,left,0.379335197,3,50,53,0.67,0.796,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.40268841544821043 0.7030050450921408 1.0780289933063614 1.3874613407351717 2.261068922969571 4.0]",1,left,0.166714658,0.82,0.996,-0.795700141,0.018359468,4,-0.03768098,-0.987946888,8,3,0.579945159,2.348680054,1.24863153,2.348680054,1.24863153,0,"Correct, no change",1.100048524,0.723891419,0.15
30,181,0,left,right,0.599348038,2,50,52,0.68,0.624,"[""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.6091802069131518 0.8586268320395902 1.2774577713098552 1.560883780442964 1.9047904416984238 4.0]",0,right,3.261466064,0.75,0.813,-0.707680214,-0.658041978,4,-0.03768098,-1.450685478,8,2,0.400673085,0.762737601,2.628082193,2.628082193,0.762737601,0,"Incorrect, no change",-1.865344592,-0.854048266,0.07
30,182,0,right,left,0.562741763,3,50,47,0.77,0.738,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.31252195253182435 0.5584610191435786 0.9338473266943765 1.2292545718264591 3.8155890349080437 4.0]",1,right,0.196408737,0.64,0.611,0.08449913,-1.720958536,4,-0.03768098,-0.987946888,8,-3,-0.495687284,0.725757277,2.961720771,0.725757277,2.961720771,1,Incorrect to correct,-2.235963494,-1.051261334,-0.13
30,183,1,left,left,0.17426861,4,46,50,0.96,1.055,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'left'""]","[0.5605003238706558 0.9736640886221721 1.2975451937054459 1.933996147759899 2.386013043796993 2.7302666690993647 4.0]",1,left,0.108287851,0.88,1.557,1.756877744,0.598132136,5,0.542026411,-0.525208299,8,4,0.759217233,2.663601675,0.775898001,2.663601675,0.775898001,0,"Correct, no change",1.887703674,1.14301707,-0.08
30,184,0,right,left,1.329972505,4,54,50,0.72,0.628,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.3367837772493658 0.6381381629653333 0.9784808163349226 1.4443885335931554 4.0]",1,right,0.106525376,0.78,0.812,-0.355600505,-0.368155644,3,-0.617388372,-0.525208299,8,-4,-0.674959358,0.767262103,2.89595412,0.767262103,2.89595412,1,Incorrect to correct,-2.128692017,-0.994180227,0.06
30,185,1,left,left,0.753053113,5,50,55,0.57,1.844,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.3689026128631667 0.7276865338026255 1.1651928059545753 1.5141300182913255 1.934943242726149 3.3228105627604236 4.0]",0,right,0.034122503,0.78,0.826,-1.675899411,-0.368155644,5,0.542026411,-0.06246971,8,5,0.938489307,2.095588453,1.535508934,2.095588453,1.535508934,1,Correct to incorrect,0.560079519,0.436564077,0.21
30,186,1,left,left,0.762946862,5,50,55,0.87,1.156,"[""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'left'""]","[0.615621136923437 1.0911822664602369 1.5070632985589327 2.181797758446919 2.7735322593907767 4.0]",1,left,0.140438617,0.82,0.832,0.964698401,0.018359468,4,-0.03768098,-0.06246971,8,5,0.938489307,2.37676333,1.007615533,2.37676333,1.007615533,0,"Correct, no change",1.369147797,0.867084043,-0.05
30,187,0,left,right,0.621425729,4,50,54,0.75,0.968,"[""'left'"", ""'right'"", ""'left'""]",[0.46276879022843787 0.6546926531445934 1.05922479621222 4.0],1,left,0.016996392,0.81,0.703,-0.091540724,-0.07826931,2,-1.197095764,-0.525208299,8,4,0.759217233,3.132699067,0.404532143,0.404532143,3.132699067,1,Incorrect to correct,2.728166924,1.590242872,0.06
30,188,1,left,left,0.605192829,5,50,55,0.71,0.763,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.39326935358258197 0.7124503359591472 1.0611529127891117 1.4033033714549674 4.0]",0,right,0.066996278,0.64,0.532,-0.443620432,-1.720958536,3,-0.617388372,-0.06246971,8,5,0.938489307,0.661331441,2.945399205,0.661331441,2.945399205,1,Correct to incorrect,-2.284067764,-1.076858492,-0.07
30,189,1,right,right,0.421413355,5,55,50,0.79,0.79,"[""'right'"", ""'right'"", ""'right'"", ""'right'""]","[0.6585540180531098 1.0484948545527004 1.703708951612498 3.990591486748599 4.0]",0,left,1.121418316,0.68,0.942,0.260538984,-1.334443424,3,-0.617388372,-0.06246971,8,-5,-0.854231432,0,3.341445982,3.341445982,0,1,Correct to incorrect,-3.341445982,-1.6395087,-0.11
30,190,0,right,left,0.507334712,4,50,46,0.77,0.763,"[""'left'"", ""'right'"", ""'left'"", ""'right'""]","[0.544562785380549 0.8107731624877488 1.2004063784333994 1.4968294271129707 4.0]",1,right,0.083037877,0.96,0.86,0.08449913,1.371162359,3,-0.617388372,-0.525208299,8,-4,-0.674959358,0.562633426,2.892803789,0.562633426,2.892803789,1,Incorrect to correct,-2.330170363,-1.101390525,0.19
30,191,0,right,left,0.407987814,5,55,50,0.82,0.997,"[""'left'"", ""'right'"", ""'left'""]",[0.4207673236851406 0.7352561660954962 1.0444256533301086 4.0],0,left,0.191603698,0.8,0.95,0.524598765,-0.174898088,2,-1.197095764,-0.06246971,8,-5,-0.854231432,3.270063189,0.309169487,3.270063189,0.309169487,0,"Incorrect, no change",2.960893702,1.714081029,-0.02
30,192,1,right,right,0.074753219,6,56,50,0.88,1.019,"[""'right'"", ""'right'"", ""'right'"", ""'left'"", ""'right'"", ""'left'"", ""'right'"", ""'right'""]","[0.29597915136400843 0.4860487380428822 0.6677318871661555 1.1811320550295932 1.5730719974635576 1.9822577922932396 2.1317377168452367 2.527829253773234 4.0]",1,right,0.073816103,0.95,1.017,1.052718328,1.274533581,7,1.701441194,0.40026888,8,-6,-1.033503506,0.541419867,3.162600982,3.162600982,0.541419867,0,"Correct, no change",-2.621181115,-1.256242646,0.07
