participant,Trial,Block,RT1,RT2,Conf1,Conf2,Correct1,Correct2,Conf1_RT,Conf2_RT,DotNumberLeft,DotNumberRight,DotDifference,Switch,Left_Presentation_Time,Right_Presentation_Time,LeftTime,RightTime,NonAbsDiff,Response1,Response2,ZConf1,ZConf2,Zdifficult,ZNonAbsDiff,SamplingLength,Session,Type,ZSwitch,DeltaSampling,ZDeltaSampling,ChosenTime,UnchosenTime,Chosen_Presentation_Time,Unchosen_Presentation_Time,ConfChange,Left_IA_First_Dwell_Time,Right_IA_First_Dwell_Time,LeftTime_First,RightTime_First,Internal_Saccades
17,97,3,2.194,9.19,0.7367,0.8792,1,1,1.415,3.286,42,50,8,4,,,1.76,3.751,-8,right,right,-0.70805064,0.424332156,0.958331129,-1.020904551,7,Free,"Correct, no change",1.246389498,-1.991,-2.285392905,3.751,1.76,,,0.1425,759,882,0.759,0.882,12
17,99,3,2.007,1.394,0.7918,0.8338,1,1,2.1,1.693,50,43,7,4,,,1.85,1.897,7,left,left,-0.258631886,0.061394735,0.4950969,0.868918761,5,Free,"Correct, no change",1.246389498,-0.047,0.13372379,1.85,1.897,,,0.042,795,774,0.795,0.774,9
17,100,3,1.669,1.736,0.792,0.9033,1,1,1.671,2.371,56,50,6,4,,,3.41,1.867,6,left,left,-0.257000602,0.616992769,0.031862672,0.74293054,7,Free,"Correct, no change",1.246389498,1.543,2.112322321,3.41,1.867,,,0.1113,968,698,0.968,0.698,15
17,101,3,1.517,1.585,0.846,0.8928,1,1,1.366,1.554,50,56,6,6,,,2.75,2.633,-6,right,right,0.18344609,0.533053498,0.031862672,-0.76892811,7,Free,"Correct, no change",2.66333756,0.117,0.337805651,2.633,2.75,,,0.0468,1108,455,1.108,0.455,16
17,102,3,1.589,1.752,0.8802,0.9,1,1,2.193,1.695,45,50,5,4,,,1.572,2.329,-5,right,right,0.462395662,0.590611855,-0.431371557,-0.642939889,5,Free,"Correct, no change",1.246389498,-0.757,-0.74980134,2.329,1.572,,,0.0198,708,934,0.708,0.934,10
17,103,3,1.469,1.908,0.9517,1.001,1,1,1.511,1.242,50,45,5,3,,,2.604,1.33,5,left,left,1.045579708,1.398027703,-0.431371557,0.616942319,5,Free,"Correct, no change",0.537915468,1.274,1.777578293,2.604,1.33,,,0.0493,780,792,0.78,0.792,10
17,104,3,2.555,1.656,0.7253,0.7313,0,0,1.271,1.437,54,50,4,5,,,2.77,2.823,4,right,right,-0.801033831,-0.758012437,-0.894605785,0.490954099,7,Free,"Incorrect, no change",1.954863529,-0.053,0.126257381,2.823,2.77,,,0.006,598,994,0.598,0.994,18
17,105,4,1.712,1.756,0.8905,0.7695,0,0,1.743,1.897,50,45,5,3,,,1.821,1.708,5,right,right,0.54640679,-0.452633374,-0.431371557,0.616942319,5,Free,"Incorrect, no change",0.537915468,0.113,0.332828045,1.708,1.821,,,-0.121,674,910,0.674,0.91,10
17,106,4,1.094,1.497,0.8535,0.962,1,1,1.301,2.326,50,56,6,4,,,2.133,3.69,-6,right,right,0.244619242,1.086253267,0.031862672,-0.76892811,7,Free,"Correct, no change",1.246389498,-1.557,-1.745322614,3.69,2.133,,,0.1085,658,912,0.658,0.912,13
17,108,4,1.805,1.666,0.8912,0.8695,1,1,1.219,1.375,57,50,7,2,,,2.305,1.306,7,left,left,0.552116285,0.346788258,0.4950969,0.868918761,5,Free,"Correct, no change",-0.170558563,0.999,1.435367855,2.305,1.306,,,-0.0217,705,668,0.705,0.668,9
17,110,4,2.486,1.759,0.581,0.6773,1,1,1.295,1.169,50,44,6,4,,,1.87,2.09,6,left,left,-1.978005269,-1.189700118,0.031862672,0.74293054,5,Free,"Correct, no change",1.246389498,-0.22,-0.081557685,1.87,2.09,,,0.0963,898,779,0.898,0.779,10
17,112,4,1.414,3.61,0.6962,0.7143,1,1,1.882,2.73,50,45,5,6,,,2.481,3.29,5,left,left,-1.038385659,-0.893914114,-0.431371557,0.616942319,7,Free,"Correct, no change",2.66333756,-0.809,-0.814510223,2.481,3.29,,,0.0181,924,772,0.924,0.772,17
17,113,4,2.705,2.703,0.6038,0.7193,0,1,1.726,1.551,55,50,5,3,,,2.061,2.248,5,right,left,-1.792038888,-0.853943033,-0.431371557,0.616942319,5,Free,Incorrect to correct,0.537915468,-0.187,-0.040492433,2.248,2.061,,,0.1155,774,796,0.774,0.796,12
17,114,4,2.482,1.701,0.5938,0.717,0,1,1.812,2.131,56,50,6,4,,,2.005,2.142,6,right,left,-1.87360309,-0.87232973,0.031862672,0.74293054,5,Free,Incorrect to correct,1.246389498,-0.137,0.021727647,2.142,2.005,,,0.1232,878,769,0.878,0.769,8
17,116,4,5.566,3.739,0.8637,0.893,1,1,2.222,1.803,50,58,8,4,,,1.788,4.046,-8,right,right,0.327814728,0.534652341,0.958331129,-1.020904551,7,Free,"Correct, no change",1.246389498,-2.258,-2.61764813,4.046,1.788,,,0.0293,676,935,0.676,0.935,17
17,118,4,1.475,9.087,0.9037,0.895,1,1,2.389,1.924,50,43,7,2,,,1.96,2.904,7,left,left,0.654071537,0.550640774,0.4950969,0.868918761,7,Free,"Correct, no change",-0.170558563,-0.944,-0.982504438,1.96,2.904,,,-0.0087,746,1153,0.746,1.153,13
17,119,4,1.436,2.159,0.8983,0.8963,1,1,1.312,2.016,56,50,6,3,,,3.148,1.191,6,left,left,0.610026868,0.561033255,0.031862672,0.74293054,5,Free,"Correct, no change",0.537915468,1.957,2.62750458,3.148,1.191,,,-0.002,749,788,0.749,0.788,10
17,120,4,2.213,1.652,0.7112,0.637,0,1,1.423,6.94,44,50,6,4,,,2.97,2.234,-6,left,right,-0.916039356,-1.511867036,0.031862672,-0.76892811,7,Free,Incorrect to correct,1.246389498,0.736,1.108090237,2.97,2.234,,,-0.0742,742,866,0.742,0.866,14
17,122,4,2.006,2.008,0.7103,0.7987,1,1,1.669,2.214,50,44,6,3,,,2.518,1.22,6,left,left,-0.923380134,-0.219202257,0.031862672,0.74293054,5,Free,"Correct, no change",0.537915468,1.298,1.807443931,2.518,1.22,,,0.0884,924,707,0.924,0.707,7
17,123,4,1.903,4.213,0.849,0.7445,1,1,1.219,2.051,50,44,6,4,,,1.774,2.23,6,left,left,0.207915351,-0.652488782,0.031862672,0.74293054,7,Free,"Correct, no change",1.246389498,-0.456,-0.375236461,1.774,2.23,,,-0.1045,768,768,0.768,0.768,10
17,124,4,2.256,1.963,0.6992,0.7647,0,0,1.429,2.252,50,55,5,3,,,1.859,2.17,-5,left,left,-1.013916399,-0.491005612,-0.431371557,-0.642939889,5,Free,"Incorrect, no change",0.537915468,-0.311,-0.19479823,1.859,2.17,,,0.0655,733,772,0.733,0.772,11
17,125,4,2.217,2.25,0.852,0.9098,1,1,1.321,2.243,50,56,6,4,,,2.422,3.228,-6,right,right,0.232384612,0.668955175,0.031862672,-0.76892811,7,Free,"Correct, no change",1.246389498,-0.806,-0.810777018,3.228,2.422,,,0.0578,694,890,0.694,0.89,11
17,127,5,1.482,2.11,0.5002,0.573,1,1,1.832,1.515,55,50,5,4,,,2.558,2.787,5,left,left,-2.637044023,-2.02349688,-0.431371557,0.616942319,7,Free,"Correct, no change",1.246389498,-0.229,-0.0927573,2.558,2.787,,,0.0728,1008,678,1.008,0.678,17
17,129,5,1.325,1.749,0.9805,0.9455,1,1,1.605,2.109,54,50,4,3,,,2.053,2.02,4,left,left,1.280484611,0.954348698,-0.894605785,0.490954099,5,Free,"Correct, no change",0.537915468,0.033,0.233275917,2.053,2.02,,,-0.035,842,736,0.842,0.736,13
17,131,5,1.325,1.478,0.9782,0.9757,1,1,1.471,4.444,50,45,5,3,,,1.992,2.02,5,left,left,1.261724844,1.195774031,-0.431371557,0.616942319,5,Free,"Correct, no change",0.537915468,-0.028,0.15736742,1.992,2.02,,,-0.0025,723,876,0.723,0.876,13
17,132,5,1.371,1.461,0.9737,0.958,1,1,4.911,1.364,50,45,5,5,,,2.854,3.082,5,left,left,1.225020953,1.054276402,-0.431371557,0.616942319,7,Free,"Correct, no change",1.954863529,-0.228,-0.091512898,2.854,3.082,,,-0.0157,748,926,0.748,0.926,15
17,134,5,1.436,1.606,0.9787,0.9742,1,1,2.196,2.415,54,50,4,3,,,2.078,1.53,4,left,left,1.265803054,1.183782706,-0.894605785,0.490954099,5,Free,"Correct, no change",0.537915468,0.548,0.874142737,2.078,1.53,,,-0.0045,773,848,0.773,0.848,9
17,136,5,1.413,1.826,0.9853,0.9508,1,1,0.999,1.096,50,46,4,5,,,2.686,3.138,4,left,left,1.319635428,0.996718044,-0.894605785,0.490954099,7,Free,"Correct, no change",1.954863529,-0.452,-0.370258855,2.686,3.138,,,-0.0345,722,708,0.722,0.708,16
17,137,5,1.244,1.364,0.9807,0.93,1,1,1.203,1.501,54,50,4,5,,,3.158,2.261,4,left,left,1.282115895,0.830438345,-0.894605785,0.490954099,7,Free,"Correct, no change",1.954863529,0.897,1.308438893,3.158,2.261,,,-0.0507,743,810,0.743,0.81,14
17,138,5,1.335,1.477,0.8808,0.7437,0,0,1.068,1.834,47,50,3,5,,,2.646,2.7,-3,left,left,0.467289514,-0.658884155,-1.357840013,-0.390963447,7,Free,"Incorrect, no change",1.954863529,-0.054,0.125012979,2.646,2.7,,,-0.1371,731,922,0.731,0.922,17
17,139,5,1.541,1.514,0.6753,0.8073,1,1,1.109,0.99,54,50,4,4,,,2.166,1.855,4,left,left,-1.208854842,-0.150451997,-0.894605785,0.490954099,5,Free,"Correct, no change",1.246389498,0.311,0.57921956,2.166,1.855,,,0.132,734,876,0.734,0.876,11
17,140,5,1.53,1.395,0.8013,0.6443,0,0,1.013,1.242,54,50,4,6,,,3.058,2.588,4,right,right,-0.181145894,-1.453509256,-0.894605785,0.490954099,7,Free,"Incorrect, no change",2.66333756,0.47,0.777079413,2.588,3.058,,,-0.157,700,828,0.7,0.828,17
17,141,5,1.476,1.599,0.8862,0.8918,1,1,0.71,1.711,45,50,5,4,,,1.966,1.793,-5,right,right,0.511334183,0.525059282,-0.431371557,-0.642939889,5,Free,"Correct, no change",1.246389498,0.173,0.40749214,1.793,1.966,,,0.0056,910,731,0.91,0.731,14
17,142,5,1.333,1.416,0.9227,0.8797,1,1,0.857,0.998,55,50,5,4,,,2.308,1.745,5,left,left,0.809043522,0.428329264,-0.431371557,0.616942319,5,Free,"Correct, no change",1.246389498,0.563,0.892808761,2.308,1.745,,,-0.043,711,890,0.711,0.89,12
17,145,5,2.468,1.523,0.6838,0.693,1,1,1.404,1.903,50,45,5,5,,,2.63,3.218,5,left,left,-1.13952527,-1.064190922,-0.431371557,0.616942319,7,Free,"Correct, no change",1.954863529,-0.588,-0.539497471,2.63,3.218,,,0.0092,928,701,0.928,0.701,18
17,147,6,1.274,1.438,0.6475,0.7618,1,1,1.536,1.385,56,50,6,4,,,2.087,1.83,6,left,left,-1.435603324,-0.514188839,0.031862672,0.74293054,5,Free,"Correct, no change",1.246389498,0.257,0.512021874,2.087,1.83,,,0.1143,729,860,0.729,0.86,11
17,152,6,1.29,1.657,0.7703,0.7588,0,0,0.949,1.511,50,45,5,5,,,2.267,3.422,5,right,right,-0.433994921,-0.538171488,-0.431371557,0.616942319,7,Free,"Incorrect, no change",1.954863529,-1.155,-1.245073174,3.422,2.267,,,-0.0115,922,684,0.922,0.684,20
17,155,6,1.624,2.165,0.851,0.9355,1,1,1.07,1.087,45,50,5,3,,,1.351,2.232,-5,right,right,0.224228192,0.874406535,-0.431371557,-0.642939889,5,Free,"Correct, no change",0.537915468,-0.881,-0.904107138,2.232,1.351,,,0.0845,916,729,0.916,0.729,11
17,156,6,2.316,1.711,0.6767,0.6065,0,1,1.162,1.553,50,55,5,4,,,2.482,2.942,-5,left,right,-1.197435854,-1.755690633,-0.431371557,-0.642939889,7,Free,Incorrect to correct,1.246389498,-0.46,-0.380214067,2.482,2.942,,,-0.0702,800,794,0.8,0.794,21
17,157,6,1.442,2.723,0.7603,0.7315,0,1,1.297,1.651,50,56,6,5,,,2.108,3.41,-6,left,right,-0.515559123,-0.756413594,0.031862672,-0.76892811,7,Free,Incorrect to correct,1.954863529,-1.302,-1.428000208,2.108,3.41,,,-0.0288,701,860,0.701,0.86,16
17,158,6,2.107,1.838,0.7768,0.5532,0,0,1.383,0.896,50,57,7,4,,,1.996,2.143,-7,left,left,-0.380978189,-2.181782363,0.4950969,-0.89491633,5,Free,"Incorrect, no change",1.246389498,-0.147,0.009283631,1.996,2.143,,,-0.2236,729,866,0.729,0.866,14
17,159,6,1.426,3.383,0.841,0.7272,1,1,1.154,2.045,42,50,8,4,,,1.908,1.992,-8,right,right,0.142663989,-0.790788724,0.958331129,-1.020904551,5,Free,"Correct, no change",1.246389498,-0.084,0.087680931,1.992,1.908,,,-0.1138,918,742,0.918,0.742,14
17,160,6,1.833,1.889,0.9017,0.8972,1,1,0.93,2.067,50,58,8,4,,,2.786,2.994,-8,right,right,0.637758697,0.56822805,0.958331129,-1.020904551,7,Free,"Correct, no change",1.246389498,-0.208,-0.066624866,2.994,2.786,,,-0.0045,930,689,0.93,0.689,15
17,161,6,4.055,2.766,0.5888,0.662,0,1,1.272,1.252,50,43,7,5,,,3.295,2.438,7,right,left,-1.914385191,-1.312011628,0.4950969,0.868918761,7,Free,Incorrect to correct,1.954863529,0.857,1.258662829,2.438,3.295,,,0.0732,938,726,0.938,0.726,16
17,162,6,1.866,13.766,0.943,0.971,1,1,1.313,3.337,58,50,8,3,,,1.792,2.094,8,left,left,0.974618852,1.158201214,0.958331129,0.994906982,5,Free,"Correct, no change",0.537915468,-0.302,-0.183598616,1.792,2.094,,,0.028,715,884,0.715,0.884,12
17,163,6,11.362,5.214,0.835,0.8518,0,1,5.543,1.742,50,42,8,5,,,2.959,2.616,8,right,left,0.093725468,0.205290629,0.958331129,0.994906982,7,Free,Incorrect to correct,1.954863529,0.343,0.619040411,2.616,2.959,,,0.0168,1012,659,1.012,0.659,17
17,164,6,3.252,7.048,0.8812,0.8938,1,1,3.133,3.292,50,59,9,4,,,2.095,2.134,-9,right,right,0.470552082,0.541047714,1.421565357,-1.146892772,7,Free,"Correct, no change",1.246389498,-0.039,0.143679003,2.134,2.095,,,0.0126,956,876,0.956,0.876,9
17,165,6,2.381,6.005,0.781,0.8727,1,1,1.751,4.016,50,42,8,2,,,2.549,1.652,8,left,left,-0.346721224,0.37236975,0.958331129,0.994906982,5,Free,"Correct, no change",-0.170558563,0.897,1.308438893,2.549,1.652,,,0.0917,878,692,0.878,0.692,9
17,166,6,1.32,1.979,0.8703,0.9122,1,1,1.73,1.578,50,42,8,3,,,1.612,2.219,8,left,left,0.381647102,0.688141295,0.958331129,0.994906982,5,Free,"Correct, no change",0.537915468,-0.607,-0.563141101,1.612,2.219,,,0.0419,761,930,0.761,0.93,12
17,168,7,1.479,1.505,0.767,0.8627,1,1,0.789,1.187,57,50,7,4,,,1.87,2.034,7,left,left,-0.460911107,0.292427587,0.4950969,0.868918761,5,Free,"Correct, no change",1.246389498,-0.164,-0.011871196,1.87,2.034,,,0.0957,696,926,0.696,0.926,11
17,169,7,1.309,1.156,0.9035,0.983,1,1,1.013,1.107,50,56,6,3,,,1.889,2.206,-6,right,right,0.652440253,1.25413181,0.031862672,-0.76892811,5,Free,"Correct, no change",0.537915468,-0.317,-0.20226464,2.206,1.889,,,0.0795,974,740,0.974,0.74,10
17,171,7,1.39,1.666,0.7668,0.942,1,1,1.165,0.822,50,45,5,3,,,2.304,1.767,5,left,left,-0.462542391,0.926368941,-0.431371557,0.616942319,5,Free,"Correct, no change",0.537915468,0.537,0.86045432,2.304,1.767,,,0.1752,880,711,0.88,0.711,14
17,172,7,1.464,1.553,0.9,0.8983,1,1,0.972,0.909,55,50,5,3,,,1.556,2.664,5,left,left,0.623892783,0.577021688,-0.431371557,0.616942319,5,Free,"Correct, no change",0.537915468,-1.108,-1.186586299,1.556,2.664,,,-0.0017,735,906,0.735,0.906,15
17,174,7,1.63,2.973,0.8087,0.8798,1,1,1.597,2.805,47,50,3,4,,,2.928,2.536,-3,right,right,-0.120788384,0.429128686,-1.357840013,-0.390963447,7,Free,"Correct, no change",1.246389498,0.392,0.680016089,2.536,2.928,,,0.0711,968,688,0.968,0.688,14
17,175,7,3.62,4.833,0.8792,0.84,1,1,2.39,3.96,53,50,3,3,,,2.908,2.52,3,left,left,0.454239242,0.110958877,-1.357840013,0.364965878,7,Free,"Correct, no change",0.537915468,0.388,0.675038483,2.908,2.52,,,-0.0392,709,912,0.709,0.912,19
17,176,7,3.907,4.704,0.8152,0.5132,0,0,1.582,1.452,48,50,2,5,,,2.69,2.856,-2,left,left,-0.067771652,-2.501551015,-1.821074242,-0.264975226,7,Free,"Incorrect, no change",1.954863529,-0.166,-0.014359999,2.69,2.856,,,-0.302,684,918,0.684,0.918,15
17,178,7,4.099,2.702,0.6448,0.6492,0,0,1.732,2.829,50,53,3,3,,,1.405,2.706,-3,left,left,-1.457625659,-1.414337597,-1.357840013,-0.390963447,5,Free,"Incorrect, no change",0.537915468,-1.301,-1.426755806,1.405,2.706,,,0.0044,692,740,0.692,0.74,12
17,180,7,1.663,1.808,0.5107,0.5738,1,1,1.359,0.948,50,46,4,3,,,2.06,1.943,4,left,left,-2.551401611,-2.017101507,-0.894605785,0.490954099,5,Free,"Correct, no change",0.537915468,0.117,0.337805651,2.06,1.943,,,0.0631,916,730,0.916,0.73,10
17,181,7,1.254,1.99,0.9268,0.769,0,0,1.017,1.302,50,53,3,4,,,1.746,2.416,-3,left,left,0.842484845,-0.456630482,-1.357840013,-0.390963447,5,Free,"Incorrect, no change",1.246389498,-0.67,-0.641538402,1.746,2.416,,,-0.1578,749,870,0.749,0.87,13
17,182,7,1.445,2.338,0.964,1.0008,1,1,1.356,1.985,50,54,4,4,,,2.608,2.818,-4,right,right,1.145903677,1.39642886,-0.894605785,-0.516951668,7,Free,"Correct, no change",1.246389498,-0.21,-0.069113669,2.818,2.608,,,0.0368,872,774,0.872,0.774,17
17,183,7,1.747,2.077,0.7813,0.6198,0,0,1.314,1.92,50,46,4,5,,,2.678,3.136,4,right,right,-0.344274298,-1.649367556,-0.894605785,0.490954099,7,Free,"Incorrect, no change",1.954863529,-0.458,-0.377725264,3.136,2.678,,,-0.1615,960,654,0.96,0.654,18
17,185,7,1.456,1.793,0.951,0.9558,1,1,1.039,2.392,56,50,6,3,,,2.492,1.688,6,left,left,1.039870214,1.036689126,0.031862672,0.74293054,5,Free,"Correct, no change",0.537915468,0.804,1.192709545,2.492,1.688,,,0.0048,723,856,0.723,0.856,9
17,187,7,1.804,2.484,0.8185,0.5545,0,0,0.789,1.141,50,55,5,6,,,2.858,2.895,-5,left,left,-0.040855466,-2.171389882,-0.431371557,-0.642939889,7,Free,"Incorrect, no change",2.66333756,-0.037,0.146167806,2.858,2.895,,,-0.264,735,934,0.735,0.934,17
17,189,8,2.435,1.833,0.5082,0.5367,1,1,0.924,2.347,44,50,6,4,,,2.498,2.576,-6,right,right,-2.571792662,-2.313686932,0.031862672,-0.76892811,7,Free,"Correct, no change",1.246389498,-0.078,0.095147341,2.576,2.498,,,0.0285,720,650,0.72,0.65,14
17,190,8,1.956,2.23,0.7348,0.8342,0,1,1.499,1.201,50,45,5,6,,,3.328,2.697,5,right,left,-0.723547839,0.064592422,-0.431371557,0.616942319,7,Free,Incorrect to correct,2.66333756,0.631,0.977428069,2.697,3.328,,,0.0994,932,704,0.932,0.704,15
17,193,8,1.725,2.259,0.8425,0.904,0,1,1.227,1.531,45,50,5,6,,,2.318,3.388,-5,left,right,0.15489862,0.622588721,-0.431371557,-0.642939889,7,Free,Incorrect to correct,2.66333756,-1.07,-1.139299038,2.318,3.388,,,0.0615,726,806,0.726,0.806,13
17,194,8,3.262,4.71,0.8888,0.7613,1,1,1.854,1.625,50,56,6,4,,,2.046,1.986,-6,right,right,0.532540876,-0.518185948,0.031862672,-0.76892811,5,Free,"Correct, no change",1.246389498,0.06,0.26687476,1.986,2.046,,,-0.1275,944,726,0.944,0.726,12
17,195,8,2.674,3.018,0.9403,0.7942,0,1,1.202,2.466,50,56,6,4,,,2.112,1.83,-6,left,right,0.952596518,-0.255176231,0.031862672,-0.76892811,5,Free,Incorrect to correct,1.246389498,0.282,0.543131914,2.112,1.83,,,-0.1461,675,952,0.675,0.952,14
17,196,8,2.485,2.418,0.8132,0.8987,0,1,1.125,1.283,43,50,7,4,,,1.794,2.174,-7,left,right,-0.084084493,0.580219374,0.4950969,-0.89491633,5,Free,Incorrect to correct,1.246389498,-0.38,-0.28066194,1.794,2.174,,,0.0855,670,890,0.67,0.89,11
17,198,8,6.406,2.911,0.8647,0.8313,1,1,1.813,2.223,42,50,8,5,,,3.266,2.38,-8,right,right,0.335971149,0.041409195,0.958331129,-1.020904551,7,Free,"Correct, no change",1.954863529,0.886,1.294750475,2.38,3.266,,,-0.0334,771,840,0.771,0.84,19
17,200,8,2.726,3.098,0.8668,0.8858,1,1,1.121,1.753,50,43,7,5,,,1.805,2.334,7,left,left,0.353099631,0.477093984,0.4950969,0.868918761,5,Free,"Correct, no change",1.954863529,-0.529,-0.466077777,1.805,2.334,,,0.019,914,775,0.914,0.775,8
17,201,8,1.939,7.429,0.9468,0.9135,1,1,3.455,2.587,56,50,6,5,,,3.124,2.53,6,left,left,1.005613249,0.698533776,0.031862672,0.74293054,7,Free,"Correct, no change",1.954863529,0.594,0.931385211,3.124,2.53,,,-0.0333,707,960,0.707,0.96,14
17,202,8,2.95,5.731,0.9117,1.0027,1,1,1.077,4.217,44,50,6,5,,,1.624,2.278,-6,right,right,0.719322899,1.411617871,0.031862672,-0.76892811,5,Free,"Correct, no change",1.954863529,-0.654,-0.621627976,2.278,1.624,,,0.091,898,695,0.898,0.695,9
17,203,8,2.067,1.842,0.8748,0.9118,1,1,1.013,2.727,55,50,5,4,,,2.194,1.942,5,left,left,0.418350993,0.684943608,-0.431371557,0.616942319,5,Free,"Correct, no change",1.246389498,0.252,0.505799866,2.194,1.942,,,0.037,940,689,0.94,0.689,10
17,204,8,2.516,6.31,0.938,0.9865,1,1,2.583,5.026,50,55,5,5,,,2.42,3.175,-5,right,right,0.933836751,1.282111567,-0.431371557,-0.642939889,7,Free,"Correct, no change",1.954863529,-0.755,-0.747312537,3.175,2.42,,,0.0485,936,734,0.936,0.734,17
17,206,8,1.929,3.333,0.9803,0.9983,1,1,2.934,3.469,46,50,4,4,,,1.49,2.393,-4,right,right,1.278853327,1.376443319,-0.894605785,-0.516951668,5,Free,"Correct, no change",1.246389498,-0.903,-0.931483973,2.393,1.49,,,0.018,896,703,0.896,0.703,12
17,207,8,1.657,2.408,0.9798,0.9857,1,1,2.618,2.291,47,50,3,4,,,1.442,4.507,-3,right,right,1.274775117,1.275716194,-1.357840013,-0.390963447,7,Free,"Correct, no change",1.246389498,-3.065,-3.621880214,4.507,1.442,,,0.0059,954,733,0.954,0.733,15
17,210,8,2.162,8.656,0.9563,0.9343,1,0,1.214,2.185,50,47,3,5,,,2.646,3.261,3,left,right,1.083099241,0.864813475,-1.357840013,0.364965878,7,Free,Correct to incorrect,1.954863529,-0.615,-0.573096314,2.646,3.261,,,-0.022,740,858,0.74,0.858,17
18,22,0,1.395,1.23,0.7677,0.5618,1,0,1.015,0.457,50,46,4,7,,,1.368,2.35,4,left,right,0.942876972,-0.64411095,0.447784044,0.847563498,7,Free,Correct to incorrect,1.087678634,-0.982,-0.888553812,1.368,2.35,,,-0.2059,626,896,0.626,0.896,2
18,23,0,1.369,1.423,0.5283,0.4938,0,1,1.851,0.818,50,46,4,9,,,2.134,2.258,4,right,left,-0.035601364,-0.981399806,0.447784044,0.847563498,7,Free,Incorrect to correct,1.714295457,-0.124,0.227485963,2.258,2.134,,,-0.0345,544,1002,0.544,1.002,4
18,24,0,1.442,1.606,0.4212,0.7735,1,1,1.308,1.349,55,50,5,7,,,1.748,2.092,5,left,left,-0.473341672,0.405948622,1.031694438,1.073409336,5,Free,"Correct, no change",1.087678634,-0.344,-0.058678082,1.748,2.092,,,0.3523,956,683,0.956,0.683,6
18,25,0,0.841,1.887,0.6832,0.734,1,1,1.274,0.439,45,50,5,9,,,2.06,2.108,-5,right,right,0.597507634,0.210023478,1.031694438,-1.18504904,7,Free,"Correct, no change",1.714295457,-0.048,0.326342633,2.108,2.06,,,0.0508,594,778,0.594,0.778,3
18,26,0,2.239,1.507,0.6458,0.7938,0,0,0.887,0.798,54,50,4,8,,,1.868,2.456,4,right,right,0.444645939,0.506639266,0.447784044,0.847563498,5,Free,"Incorrect, no change",1.400987045,-0.588,-0.376060022,2.456,1.868,,,0.148,960,654,0.96,0.654,5
18,27,0,3.93,1.531,0.6788,0.7342,0,0,0.314,2.267,50,45,5,7,,,1.86,1.88,5,right,right,0.579523906,0.211015504,1.031694438,1.073409336,5,Free,"Incorrect, no change",1.087678634,-0.02,0.362763511,1.88,1.86,,,0.0554,912,646,0.912,0.646,5
18,28,0,1.495,1.757,0.6055,0.6318,0,1,1.874,4.341,56,50,6,7,,,1.846,1.708,6,right,left,0.279931332,-0.296901833,1.615604832,1.299255174,5,Free,Incorrect to correct,1.087678634,0.138,0.568281325,1.708,1.846,,,0.0263,982,586,0.982,0.586,5
18,29,0,1.68,1.496,0.6348,0.7337,1,1,1.932,0.787,50,43,7,6,,,1.992,1.948,7,left,left,0.399686617,0.208535439,2.199515226,1.525101011,7,Free,"Correct, no change",0.774370222,0.044,0.446011233,1.992,1.948,,,0.0989,617,796,0.617,0.796,0
18,31,0,1.687,1.893,0.7193,0.948,1,1,0.835,0.666,50,56,6,9,,,1.748,2.424,-6,right,right,0.745055955,1.27149135,1.615604832,-1.410894877,5,Free,"Correct, no change",1.714295457,-0.676,-0.49052564,2.424,1.748,,,0.2287,640,810,0.64,0.81,1
18,32,0,2.154,1.374,0.6323,0.5742,0,1,0.557,0.831,50,44,6,8,,,2.117,1.736,6,right,left,0.38946859,-0.582605335,1.615604832,1.299255174,5,Free,Incorrect to correct,1.400987045,0.381,0.88436252,1.736,2.117,,,-0.0581,729,822,0.729,0.822,3
18,36,0,1.886,1.611,0.6577,0.8023,1,1,2.824,0.751,50,56,6,14,,,2.334,3.591,-6,right,right,0.493283751,0.548800373,1.615604832,-1.410894877,7,Free,"Correct, no change",3.280837515,-1.257,-1.246258868,3.591,2.334,,,0.1446,783,820,0.783,0.82,2
18,37,0,1.418,1.375,0.7462,0.7873,1,1,0.94,0.663,55,50,5,9,,,1.79,1.998,5,left,left,0.855001933,0.47439842,1.031694438,1.073409336,5,Free,"Correct, no change",1.714295457,-0.208,0.118223328,1.79,1.998,,,0.0411,698,844,0.698,0.844,3
18,40,0,3.056,2.631,0.6645,0.9817,1,1,0.587,0.566,50,54,4,9,,,1.664,2.208,-4,right,right,0.521076787,1.438647739,0.447784044,-0.959203202,7,Free,"Correct, no change",1.714295457,-0.544,-0.318827214,2.208,1.664,,,0.3172,648,925,0.648,0.925,2
18,41,0,2.642,1.481,0.334,0.6682,1,1,0.657,0.79,53,50,3,13,,,2.448,2.9,3,left,left,-0.829746479,-0.116353092,-0.136126349,0.621717661,7,Free,"Correct, no change",2.967529103,-0.452,-0.199158613,2.448,2.9,,,0.3342,640,933,0.64,0.933,5
18,43,1,1.088,1.489,0.7812,0.6877,0,0,0.381,0.566,50,52,2,10,,,1.708,2.063,-2,left,left,0.998054321,-0.019630552,-0.720036743,-0.507511527,5,Free,"Incorrect, no change",2.027603868,-0.355,-0.072986284,1.708,2.063,,,-0.0935,500,852,0.5,0.852,4
18,44,1,1.292,1.292,0.5775,0.6632,1,1,0.338,0.381,50,47,3,13,,,2.991,2.754,3,left,left,0.165489422,-0.141153743,-0.136126349,0.621717661,7,Free,"Correct, no change",2.967529103,0.237,0.697055145,2.991,2.754,,,0.0857,892,740,0.892,0.74,5
