BLOCK,CHOICE_RT_1,CHOICE_RT_2,CONF_1,CONF_2,CONF_RT_1,CONF_RT_2,CORRECT,CORRECT_2,Chosen_Nr_1,Chosen_Nr_2,Correct_Count,DOTS_LEFT,DOTS_RIGHT,Dot_Diff,Error_Count,GSF_First_Presentation,GSF_Second_Presentation,LEFT_MOST_DOTS,LEFT_PRESENTATION_TIME,Left_IA_First_Dwell_Time,Left_IA_Second_Dwell_Time,PICKED_LEFT_1,PICKED_LEFT_2,Participant,RIGHT_PRESENTATION_TIME,Right_IA_First_Dwell_Time,Right_IA_Second_Dwell_Time,TOTAL_POINTS,TRIAL_POINTS,Unchosen_Nr_1,Unchosen_Nr_2,Which_First,ZConf1,ZConf1ALL,ZConf2,ZConf2ALL,ZDot_Diff,ZRT,sampling_time,session,type,Internal_Saccades_First,Internal_Saccades_Second
0,1841,1457,99.08,99.35,1317,3991,1,1,55,55,1,50,55,5,0,1,2,FALSE,,1058,1052,FALSE,FALSE,26,,268,1400,3236,198,50,50,Right,1.67507808,1.648836315,1.092631056,1.023544418,-0.226813012,-0.540822673,7000,Free,"Correct, no change",2,4
1,3598,1277,97.75,94.67,2347,944,1,1,55,55,2,50,55,5,0,1,3,FALSE,,422,2092,FALSE,FALSE,26,,1119,2842,3431,195,50,50,Left,1.575027617,1.573109237,0.678437659,0.809902344,-0.226813012,0.522522428,7000,Free,"Correct, no change",3,13
1,1498,4471,98.27,100.78,3120,2064,1,1,54,54,1,50,54,4,0,2,3,FALSE,,596,838,FALSE,FALSE,26,,823,904,3630,199,50,50,Right,1.614145091,1.602716816,1.21919015,1.088823941,-0.866628822,-0.748407972,3000,Free,"Correct, no change",2,3
1,3565,6044,87,88.17,1402,3063,1,1,50,50,2,46,50,4,0,2,4,FALSE,,554,1824,FALSE,FALSE,26,,794,3480,3817,187,46,46,Left,0.766349058,0.961029465,0.103169051,0.513177242,-0.866628822,0.502550665,7000,Free,"Correct, no change",2,10
1,2937,2289,72.08,95.3,2823,959,-1,-1,50,50,0,53,50,3,1,2,3,TRUE,,644,1174,FALSE,FALSE,26,,758,1072,3832,15,53,53,Left,-0.356021557,0.11151968,0.734194462,0.838661854,-1.506444633,0.122481955,3000,Free,"Incorrect, no change",1,4
1,2831,1246,93.38,96.57,1850,4077,1,1,50,50,1,46,50,4,0,2,4,FALSE,,748,1628,FALSE,FALSE,26,,684,1672,4026,194,46,46,Right,1.246290379,1.324291692,0.846593098,0.896637374,-0.866628822,0.05833023,5000,Free,"Correct, no change",2,8
1,5012,1364,92.98,99.07,1373,1579,1,-1,54,50,2,54,50,4,0,2,3,TRUE,,710,1116,TRUE,FALSE,26,,703,1527,4122,96,50,54,Right,1.216200014,1.301516631,1.067850255,1.010762414,-0.866628822,1.378282231,3000,Free,Correct to incorrect,3,6
1,1761,9082,80.12,83.18,1343,1913,1,1,53,53,1,50,53,3,0,1,3,FALSE,,968,1159,FALSE,FALSE,26,,376,932,4303,181,50,50,Right,0.24879478,0.569298411,-0.338460233,0.285383663,-1.506444633,-0.58923907,3000,Free,"Correct, no change",4,5
1,2159,4798,96.05,99.98,1636,2385,1,1,50,50,2,47,50,3,0,0,4,FALSE,,312,2186,FALSE,FALSE,26,,1018,3480,4500,197,47,47,Left,1.447143566,1.476315226,1.14838786,1.052303928,-1.506444633,-0.348367498,7000,Free,"Correct, no change",3,18
1,2247,3849,90.7,97.02,1274,846,1,1,52,52,1,52,50,2,0,2,4,TRUE,,968,1813,TRUE,TRUE,26,,486,2202,4693,193,50,50,Right,1.044684934,1.171698782,0.886419386,0.917179881,-2.146260443,-0.295109463,5000,Free,"Correct, no change",4,11
1,3633,2726,77.15,66.92,2067,4116,-1,-1,50,50,1,52,50,2,1,1,5,TRUE,,908,3047,FALSE,FALSE,26,,728,2542,4720,27,52,52,Right,0.02537382,0.400193581,-1.777516781,-0.456885593,-2.146260443,0.543704602,7000,Free,"Incorrect, no change",4,18
1,1911,1777,65.22,91.63,4326,2160,-1,-1,50,50,0,53,50,3,1,3,3,TRUE,,370,1462,FALSE,FALSE,26,,1023,1862,4741,21,53,53,Left,-0.872071316,-0.279072621,0.409388956,0.671126296,-1.506444633,-0.498458327,7000,Free,"Incorrect, no change",1,7
1,2362,3995,79.07,94.17,3700,1394,1,1,50,50,1,46,50,4,0,1,3,FALSE,,1104,1102,FALSE,FALSE,26,,380,1942,4927,186,46,46,Right,0.169807572,0.509513876,0.634186227,0.787077336,-0.866628822,-0.225510893,7000,Free,"Correct, no change",3,7
1,1694,2403,82.77,94.35,2029,1428,-1,-1,46,46,1,46,50,4,1,1,1,FALSE,,1127,2666,TRUE,TRUE,26,,354,1226,4937,10,50,50,Right,0.448143448,0.720183192,0.650116743,0.795294339,-0.866628822,-0.629787801,5000,Free,"Incorrect, no change",3,14
1,7827,1620,80.67,95.45,2515,2982,1,1,55,55,1,50,55,5,0,2,4,FALSE,,328,1508,FALSE,FALSE,26,,700,2599,5124,187,50,50,Left,0.290169032,0.600614121,0.747469892,0.845509357,-0.226813012,3.081934173,7000,Free,"Correct, no change",2,11
1,1520,2444,78.15,76.72,3870,1102,1,-1,55,50,2,55,50,5,0,1,2,TRUE,,402,1732,TRUE,FALSE,26,,990,792,5224,100,50,55,Left,0.100599732,0.457131235,-0.910188726,-0.009515439,-0.226813012,-0.735093463,3000,Free,Correct to incorrect,2,7
1,1383,2909,88.75,93.02,2632,3161,1,-1,50,46,1,46,50,4,0,1,2,FALSE,,342,2104,FALSE,TRUE,26,,1168,1542,5321,97,46,50,Left,0.897994404,1.060670358,0.532407935,0.734579818,-0.866628822,-0.818006542,5000,Free,Correct to incorrect,2,13
1,5808,7426,93.37,88.63,3113,1312,1,1,50,50,2,46,50,4,0,3,2,FALSE,,478,1578,FALSE,FALSE,26,,938,1969,5511,190,46,46,Left,1.24553812,1.323722316,0.143880368,0.534176249,-0.866628822,1.860025373,5000,Free,"Correct, no change",2,9
1,3280,1353,89.6,97.37,1291,2243,-1,1,47,50,0,50,47,3,1,1,2,TRUE,,684,1802,FALSE,TRUE,26,,580,1814,5614,103,50,47,Right,0.96193643,1.109067363,0.917395388,0.933157387,-1.506444633,0.330067253,5000,Free,Incorrect to correct,2,9
1,3910,3421,92.32,97.53,2563,1012,1,1,50,50,1,46,50,4,0,1,2,FALSE,,1092,1108,FALSE,FALSE,26,,296,1564,5808,194,46,46,Right,1.166550912,1.26393778,0.931555846,0.940461389,-0.866628822,0.711346374,3000,Free,"Correct, no change",3,6
1,4705,4476,87.12,95.15,1875,1082,-1,-1,46,46,1,46,50,4,1,1,4,FALSE,,768,3050,TRUE,TRUE,26,,464,2220,5816,8,50,50,Right,0.775376167,0.967861983,0.720919033,0.831814352,-0.866628822,1.192484311,7000,Free,"Incorrect, no change",1,11
1,2126,1626,89.4,97.78,1516,1230,1,1,50,50,1,50,45,5,0,1,1,TRUE,,532,719,TRUE,TRUE,26,,1107,546,6008,192,45,45,Left,0.946891248,1.097679833,0.953681562,0.951873893,-0.226813012,-0.368339262,3000,Free,"Correct, no change",5,5
2,2913,6874,57.7,75.78,1671,1087,1,1,50,50,2,45,50,5,0,1,4,FALSE,,1140,1854,FALSE,FALSE,26,,340,1820,6173,165,45,45,Right,-1.437770178,-0.707243773,-0.993381417,-0.052426453,-0.226813012,0.107957036,5000,Free,"Correct, no change",3,11
2,3719,1901,95.32,91.52,2371,1153,-1,1,46,50,0,50,46,4,1,1,2,TRUE,,1076,756,FALSE,TRUE,26,,414,1178,6270,97,50,46,Right,1.39222865,1.434750739,0.399653641,0.666104795,-0.866628822,0.595752228,3000,Free,Incorrect to correct,3,4
2,2215,7574,94,100.97,2034,4364,1,1,55,55,1,55,50,5,0,1,2,TRUE,,912,800,TRUE,TRUE,26,,564,1044,6467,197,50,50,Right,1.292930445,1.359593037,1.236005694,1.097497444,-0.226813012,-0.314476021,5000,Free,"Correct, no change",4,3
2,5747,1350,98.57,101.48,1500,913,1,1,50,50,2,50,45,5,0,1,2,TRUE,,1048,1775,TRUE,TRUE,26,,356,1462,6666,199,45,45,Right,1.636712865,1.619798112,1.281142154,1.120778952,-0.226813012,1.823107871,5000,Free,"Correct, no change",3,7
2,1220,4693,66.28,92.77,1732,1469,-1,1,50,54,0,54,50,4,1,2,2,TRUE,,767,2162,FALSE,TRUE,26,,700,1350,6778,112,54,50,Left,-0.792331849,-0.218718708,0.51028222,0.723167314,-0.866628822,-0.916654949,5000,Free,Incorrect to correct,3,9
2,3194,2770,71.43,90.3,1997,2056,-1,1,50,55,0,55,50,5,1,1,2,TRUE,,584,897,FALSE,TRUE,26,,944,1130,6887,109,55,50,Left,-0.4049184,0.074510205,0.291680149,0.610411775,-0.226813012,0.278019627,3000,Free,Incorrect to correct,3,4
2,1536,2949,66.13,71.82,937,2261,-1,1,44,50,0,44,50,6,1,1,4,FALSE,,780,1572,TRUE,FALSE,26,,432,4322,6988,101,50,44,Right,-0.803615736,-0.227259356,-1.343852753,-0.233200516,0.413002798,-0.725410184,7000,Free,Incorrect to correct,2,15
2,5740,600,81.17,93.08,1658,1307,1,1,50,50,1,43,50,7,0,1,3,FALSE,,476,1316,FALSE,FALSE,26,,1199,1266,7174,186,43,43,Left,0.327781988,0.629082947,0.537718107,0.737318819,1.052818608,1.818871437,7000,Free,"Correct, no change",3,5
2,2298,1420,60.3,88.82,1011,2231,-1,1,43,50,1,43,50,7,1,3,1,FALSE,,353,1038,TRUE,FALSE,26,,974,937,7287,113,50,43,Left,-1.242182806,-0.559205874,0.160695912,0.542849752,1.052818608,-0.26424401,3000,Free,Incorrect to correct,3,5
2,1812,740,85.4,100.18,2162,3658,1,1,50,50,1,50,42,8,0,2,2,TRUE,,1056,1928,TRUE,TRUE,26,,510,928,7479,192,42,42,Right,0.645987598,0.86992922,1.166088432,1.061433931,1.692634419,-0.558373617,5000,Free,"Correct, no change",3,10
2,5232,5366,88.2,98.53,1236,1094,1,1,50,50,2,42,50,8,0,1,3,FALSE,,840,1060,FALSE,FALSE,26,,541,1288,7672,193,42,42,Right,0.856620153,1.029354649,1.020058709,0.986111405,1.692634419,1.511427321,3000,Free,"Correct, no change",4,5
2,1081,2876,61.98,80.75,1880,1476,1,1,50,50,1,50,43,7,0,1,3,TRUE,,576,927,TRUE,TRUE,26,,968,1286,7842,170,43,43,Left,-1.115803273,-0.463550617,-0.55352219,0.174454125,1.052818608,-1.000778437,3000,Free,"Correct, no change",3,6
2,2365,9726,82.25,98.65,5041,1310,1,1,50,50,2,50,43,7,0,2,4,TRUE,,508,1258,TRUE,TRUE,26,,708,970,8032,190,43,43,Left,0.409025973,0.690575613,1.030679052,0.991589407,1.052818608,-0.223695278,3000,Free,"Correct, no change",3,6
2,2110,1695,60.12,88.72,2854,1188,1,1,50,50,1,50,44,6,0,1,4,TRUE,,472,1726,TRUE,TRUE,26,,1102,1158,8206,174,44,44,Left,-1.25572347,-0.569454652,0.151845626,0.538284751,0.413002798,-0.378022541,7000,Free,"Correct, no change",3,7
2,1205,803,79.03,77.7,1404,1162,1,1,50,50,2,50,44,6,0,1,2,TRUE,,606,1828,TRUE,TRUE,26,,766,1484,8383,177,44,44,Left,0.166798535,0.507236369,-0.823455921,0.035221577,0.413002798,-0.925733023,7000,Free,"Correct, no change",3,7
2,774,1132,69.15,69.45,1812,1831,1,1,55,55,1,55,50,5,0,1,3,TRUE,,442,2354,TRUE,TRUE,26,,1170,2250,8551,168,50,50,Left,-0.57643348,-0.055307644,-1.553604538,-0.341391053,-0.226813012,-1.186576358,7000,Free,"Correct, no change",3,11
2,5759,4773,68.67,66.48,2674,1867,-1,1,50,55,1,55,50,5,1,2,4,TRUE,,1138,1313,FALSE,TRUE,26,,304,1390,8649,98,55,50,Right,-0.612541918,-0.082637717,-1.81645804,-0.4769716,-0.226813012,1.830370331,5000,Free,Incorrect to correct,4,5
2,861,6257,96.8,96.25,2989,939,1,1,56,56,1,50,56,6,0,1,3,FALSE,,896,1062,FALSE,FALSE,26,,322,894,8845,196,50,50,Right,1.503563,1.519018466,0.818272182,0.882029369,0.413002798,-1.133923527,3000,Free,"Correct, no change",2,3
2,1631,1609,85.75,91.53,3498,4636,1,1,56,56,2,50,56,6,0,1,6,FALSE,,1046,2286,FALSE,FALSE,26,,392,1723,9032,187,50,50,Right,0.672316667,0.889857399,0.40053867,0.666561295,0.413002798,-0.667915713,5000,Free,"Correct, no change",3,9
2,1338,8438,84.33,69.68,3690,2497,1,-1,50,45,1,50,45,5,0,1,1,TRUE,,576,2548,TRUE,FALSE,26,,921,1185,9139,107,45,50,Left,0.565495871,0.809005931,-1.53324888,-0.33089155,-0.226813012,-0.845240764,5000,Free,Correct to incorrect,2,16
2,2904,3785,68.8,75.52,1255,2758,-1,1,45,50,1,45,50,5,1,1,5,FALSE,,694,2172,TRUE,FALSE,26,,554,3298,9241,102,50,45,Left,-0.60276255,-0.075235822,-1.016392162,-0.064295458,-0.226813012,0.102510191,7000,Free,Incorrect to correct,3,12
3,1265,999,66.52,87.32,1124,1740,1,1,50,50,1,44,50,6,0,1,5,FALSE,,628,2214,FALSE,FALSE,26,,731,2374,9417,176,44,44,Left,-0.77427763,-0.205053672,0.027941618,0.474374728,0.413002798,-0.889420726,7000,Free,"Correct, no change",3,12
3,882,1653,70.95,89.67,1422,1870,1,1,56,56,2,50,56,6,0,1,3,FALSE,,910,1768,FALSE,FALSE,26,,524,2294,9596,179,50,50,Right,-0.441026838,0.047180132,0.235923345,0.581652266,0.413002798,-1.121214223,7000,Free,"Correct, no change",2,9
3,3478,5294,76.17,81.28,921,789,1,1,55,55,1,55,50,5,0,2,3,TRUE,,545,2904,TRUE,TRUE,26,,774,2424,9774,178,50,50,Left,-0.048347575,0.344394681,-0.506615673,0.198648633,-0.226813012,0.449897834,7000,Free,"Correct, no change",1,13
3,1499,8688,84.87,84.38,1968,912,1,1,50,50,2,50,45,5,0,1,5,TRUE,,744,2920,TRUE,TRUE,26,,618,2951,9958,184,45,45,Right,0.606117864,0.839752264,-0.232256798,0.340163682,-0.226813012,-0.747802767,7000,Free,"Correct, no change",3,18
3,1854,2534,73.58,91.98,1005,2632,-1,1,50,54,0,54,50,4,1,1,1,TRUE,,1068,1874,FALSE,TRUE,26,,420,1818,10066,108,54,50,Right,-0.243182688,0.19692616,0.440364958,0.687103802,-0.866628822,-0.532955009,5000,Free,Incorrect to correct,4,10
3,1759,9747,91.12,91.58,2907,3544,1,-1,55,50,1,55,50,5,0,1,4,TRUE,,728,1940,TRUE,FALSE,26,,824,3278,10165,99,50,55,Right,1.076279817,1.195612596,0.404963813,0.668843796,-0.226813012,-0.590449479,7000,Free,Correct to incorrect,3,14
3,1588,2046,59.43,85.27,1155,1920,1,-1,50,45,2,45,50,5,0,1,2,FALSE,,822,886,FALSE,TRUE,26,,489,1322,10251,86,45,50,Right,-1.30762935,-0.608741633,-0.15348925,0.380792196,-0.226813012,-0.693939526,3000,Free,Correct to incorrect,3,6
3,3944,4251,70.25,73.72,3159,2382,1,1,50,50,1,50,46,4,0,1,1,TRUE,,1010,2336,TRUE,TRUE,26,,366,1727,10422,171,46,46,Right,-0.493684976,0.007323775,-1.175697314,-0.146465486,-0.866628822,0.731923342,5000,Free,"Correct, no change",4,13
3,3499,2702,72.27,93.42,1944,2340,1,1,54,54,2,50,54,4,0,2,1,FALSE,,724,1250,FALSE,FALSE,26,,678,1258,10604,182,50,50,Left,-0.341728633,0.122337834,0.56780908,0.752839825,-0.866628822,0.462607138,3000,Free,"Correct, no change",3,8
3,1371,3430,84.47,90.88,2831,3475,1,1,53,53,1,50,53,3,0,2,4,FALSE,,514,1470,FALSE,FALSE,26,,1017,2514,10791,187,50,50,Left,0.576027499,0.816977203,0.343011809,0.636888785,-1.506444633,-0.825269001,7000,Free,"Correct, no change",2,12
3,1984,5750,60.08,82.27,1353,2259,1,1,53,53,2,50,53,3,0,2,2,FALSE,,562,1152,FALSE,FALSE,26,,454,1067,10962,171,50,50,Left,-1.258732506,-0.571732158,-0.418997838,0.243842149,-1.506444633,-0.454278365,3000,Free,"Correct, no change",1,5
3,1594,2395,52.72,80.03,4445,844,-1,1,48,50,0,50,48,2,1,0,3,TRUE,,874,1774,FALSE,TRUE,26,,470,1438,11075,113,50,48,Right,-1.812395222,-0.990793285,-0.617244251,0.141586114,-2.146260443,-0.690308297,5000,Free,Incorrect to correct,5,9
3,4132,2624,76.37,86.32,1708,1271,-1,1,47,50,0,50,47,3,1,1,2,TRUE,,974,1636,FALSE,TRUE,26,,394,2048,11179,104,50,47,Right,-0.033302392,0.355782212,-0.060561245,0.428724713,-1.506444633,0.845701873,5000,Free,Incorrect to correct,4,12
3,2035,3784,86.05,83.22,1916,1189,1,1,50,50,1,46,50,4,0,2,0,FALSE,,745,1052,FALSE,FALSE,26,,766,792,11363,184,46,46,Left,0.694884441,0.906938695,-0.334920119,0.287209664,-0.866628822,-0.423412913,3000,Free,"Correct, no change",2,5
3,4250,2966,78.85,92.98,703,600,1,1,54,54,2,50,54,4,0,1,2,FALSE,,1032,818,FALSE,FALSE,26,,254,1098,11548,185,50,50,Left,0.153257871,0.496987592,0.528867821,0.732753818,-0.866628822,0.917116057,3000,Free,"Correct, no change",1,4
3,2556,5567,88.4,99.92,2919,2668,1,1,50,50,1,47,50,3,0,1,3,FALSE,,418,1426,FALSE,FALSE,26,,832,1675,11741,193,47,47,Left,0.871665335,1.04074218,1.143077688,1.049564927,-1.506444633,-0.108101132,7000,Free,"Correct, no change",2,8
3,3105,7341,88.25,80.53,928,757,-1,-1,47,47,1,47,50,3,1,1,3,FALSE,,1134,1720,TRUE,TRUE,26,,390,1722,11755,14,50,50,Right,0.860381448,1.032201532,-0.57299282,0.164411121,-1.506444633,0.224156387,5000,Free,"Incorrect, no change",3,8
3,1202,3754,68.87,83.22,3704,1931,1,-1,50,46,1,50,46,4,0,1,5,TRUE,,286,2036,TRUE,FALSE,26,,1124,2777,11847,92,46,50,Left,-0.597496736,-0.071250187,-0.334920119,0.287209664,-0.866628822,-0.927548638,7000,Free,Correct to incorrect,3,11
3,1332,6113,89.42,90.32,1731,1316,1,1,50,50,2,46,50,4,0,1,3,FALSE,,530,2082,FALSE,FALSE,26,,836,1574,12036,189,46,46,Right,0.948395766,1.098818586,0.293450206,0.611324776,-0.866628822,-0.848871994,5000,Free,"Correct, no change",1,5
3,2856,1903,89.58,91.88,1581,2322,1,1,50,50,1,50,47,3,0,0,3,TRUE,,899,984,TRUE,TRUE,26,,468,1036,12225,189,47,47,Right,0.960431912,1.10792861,0.431514672,0.6825388,-1.506444633,0.073460354,3000,Free,"Correct, no change",4,5
3,2019,1622,63.12,77.83,1913,1281,1,1,50,50,2,47,50,3,0,1,4,FALSE,,734,1338,FALSE,FALSE,26,,490,1778,12394,169,47,47,Left,-1.030045732,-0.398641692,-0.811950549,0.041156079,-1.506444633,-0.433096192,5000,Free,"Correct, no change",3,9
4,1759,4767,73.4,75.83,1142,894,1,1,50,50,1,48,50,2,0,1,1,FALSE,,674,960,FALSE,FALSE,26,,842,974,12567,173,48,48,Right,-0.256723352,0.186677382,-0.988956274,-0.050143953,-2.146260443,-0.590449479,3000,Free,"Correct, no change",3,4
4,3046,6323,99.08,99.75,1221,852,-1,-1,48,48,1,50,48,2,1,1,2,TRUE,,652,896,FALSE,FALSE,26,,678,1044,12567,0,50,50,Right,1.67507808,1.648836315,1.128032201,1.041804424,-2.146260443,0.188449295,3000,Free,"Incorrect, no change",2,3
4,1404,3335,87.17,87.7,1901,1834,1,-1,53,50,1,53,50,3,0,1,3,TRUE,,1134,1625,TRUE,FALSE,26,,458,986,12666,99,50,53,Right,0.779137463,0.970708866,0.061572706,0.491721734,-1.506444633,-0.805297238,3000,Free,Correct to incorrect,3,7
4,1418,2951,53.97,71.05,2196,990,-1,-1,47,47,1,50,47,3,1,1,3,TRUE,,694,2341,FALSE,FALSE,26,,703,2168,12703,37,50,50,Left,-1.718362832,-0.919621219,-1.411999958,-0.268351028,-1.506444633,-0.796824368,5000,Free,"Incorrect, no change",4,12
4,1624,2784,57.52,79.95,776,3626,1,-1,54,50,1,54,50,4,0,2,4,TRUE,,342,2498,TRUE,FALSE,26,,1058,1774,12791,88,50,54,Left,-1.451310842,-0.71749255,-0.62432448,0.137934112,-0.866628822,-0.672152148,5000,Free,Correct to incorrect,3,11
4,2201,1183,79.22,69.87,3318,1780,1,1,50,50,2,50,46,4,0,1,5,TRUE,,650,2086,TRUE,TRUE,26,,868,1874,12964,173,46,46,Left,0.181091459,0.518054524,-1.516433336,-0.322218047,-0.866628822,-0.32294889,7000,Free,"Correct, no change",4,8
4,2634,1832,57.07,80.4,1875,1460,-1,-1,47,47,0,50,47,3,1,0,3,TRUE,,929,1336,FALSE,FALSE,26,,468,1664,12994,30,50,50,Right,-1.485162503,-0.743114494,-0.584498192,0.158476619,-1.506444633,-0.060895146,7000,Free,"Incorrect, no change",5,7
4,2512,1548,80.07,78.93,2769,1385,-1,1,50,54,0,50,54,4,1,0,4,FALSE,,1033,1250,TRUE,FALSE,26,,686,882,13092,98,54,50,Right,0.245033484,0.566451529,-0.7145974,0.091371096,-0.866628822,-0.13473015,3000,Free,Incorrect to correct,5,5
4,4351,2889,74.05,86.4,1484,1723,-1,1,50,55,0,50,55,5,1,0,5,FALSE,,976,2266,TRUE,FALSE,26,,408,1451,13197,105,55,50,Right,-0.207826509,0.223686857,-0.053481016,0.432376714,-0.226813012,0.978241758,5000,Free,Incorrect to correct,5,8
4,4637,1438,79.87,78.55,2196,1215,-1,-1,50,50,0,56,50,6,1,1,5,TRUE,,208,2586,FALSE,FALSE,26,,1212,1571,13217,20,56,56,Left,0.229988302,0.555063998,-0.748228488,0.07402409,0.413002798,1.151330374,5000,Free,"Incorrect, no change",2,12
4,4378,3147,79.1,78.35,1383,1758,1,1,50,50,1,50,43,7,0,1,4,TRUE,,750,1310,TRUE,TRUE,26,,808,1126,13395,178,43,43,Right,0.172064349,0.511222005,-0.76592906,0.064894087,1.052818608,0.994582291,3000,Free,"Correct, no change",4,6
4,1258,4555,50.92,87.33,2186,3614,-1,1,50,57,1,50,57,7,1,1,3,FALSE,,582,1072,TRUE,FALSE,26,,694,1541,13512,117,57,50,Left,-1.947801865,-1.093281061,0.028826647,0.474831229,1.052818608,-0.893657161,3000,Free,Incorrect to correct,2,5
4,1451,1695,61.53,69.57,2276,2151,1,-1,58,50,1,58,50,8,0,1,3,TRUE,,692,1167,TRUE,FALSE,26,,368,978,13607,95,50,58,Right,-1.149654933,-0.489172561,-1.542984195,-0.335913051,1.692634419,-0.776852605,3000,Free,Correct to incorrect,2,4
4,975,2730,88.87,95.28,1223,1112,1,1,50,50,2,42,50,8,0,1,1,FALSE,,504,358,FALSE,FALSE,26,,670,1144,13798,191,42,42,Left,0.907021514,1.067502877,0.732424405,0.837748854,1.692634419,-1.064930162,7000,Free,"Correct, no change",2,1
4,3294,1154,56.18,76.77,1727,1408,-1,1,43,50,0,50,43,7,1,1,5,TRUE,,620,2368,FALSE,TRUE,26,,804,1934,13907,109,50,43,Right,-1.552113565,-0.793789005,-0.905763583,-0.007232938,1.052818608,0.338540123,7000,Free,Incorrect to correct,2,11
4,1787,2451,85.28,99.6,2181,2534,1,1,50,50,1,42,50,8,0,1,3,FALSE,,746,846,FALSE,FALSE,26,,772,1784,14098,191,42,42,Left,0.636960488,0.863096702,1.114756772,1.034956922,1.692634419,-0.573503741,7000,Free,"Correct, no change",3,4
4,2468,4204,75.47,85.28,1378,1789,1,-1,58,50,2,50,58,8,0,1,5,FALSE,,548,1773,FALSE,TRUE,26,,846,2036,14192,94,50,58,Right,-0.101005713,0.304538324,-0.152604222,0.381248696,1.692634419,-0.161359168,5000,Free,Correct to incorrect,2,12
4,1980,1520,67.25,88.28,1445,3806,1,1,57,57,1,50,57,7,0,1,2,FALSE,,814,1084,FALSE,FALSE,26,,742,1203,14369,177,50,50,Left,-0.719362714,-0.163489185,0.112904366,0.518198744,1.052818608,-0.456699185,3000,Free,"Correct, no change",3,6
4,2155,4293,59.68,74.77,2120,2000,-1,1,43,50,1,50,43,7,1,2,4,TRUE,,818,1990,FALSE,TRUE,26,,674,1926,14476,107,50,43,Left,-1.288822871,-0.594507219,-1.082769309,-0.098532969,1.052818608,-0.350788318,5000,Free,Incorrect to correct,3,8
4,1806,1756,71.3,84.23,2521,1146,-1,1,50,58,0,50,58,8,1,2,6,FALSE,,397,3113,TRUE,FALSE,26,,1054,2096,14582,106,58,50,Left,-0.414697768,0.06710831,-0.245532228,0.33331618,1.692634419,-0.562004847,7000,Free,Incorrect to correct,2,12
4,4281,3029,79.97,88.3,2123,1356,1,1,50,50,1,50,41,9,0,1,2,TRUE,,734,1958,TRUE,TRUE,26,,800,1806,14765,183,41,41,Right,0.237510893,0.560757763,0.114674424,0.519111744,2.332450229,0.935877411,7000,Free,"Correct, no change",1,9
5,2205,757,72.22,91.55,1131,1648,1,1,59,59,2,59,50,9,0,1,3,TRUE,,552,1354,TRUE,TRUE,26,,858,948,14946,181,50,50,Left,-0.345489929,0.119490951,0.402308727,0.667474295,2.332450229,-0.320528071,5000,Free,"Correct, no change",3,4
5,1582,1415,81.22,98.82,815,3855,1,1,58,58,1,50,58,8,0,1,3,FALSE,,770,1032,FALSE,FALSE,26,,793,953,15135,189,50,50,Left,0.331543283,0.63192983,1.045724539,0.99934991,1.692634419,-0.697570756,3000,Free,"Correct, no change",2,4
5,1917,7362,91.63,99.05,2899,2856,1,1,58,58,2,58,50,8,0,1,3,TRUE,,432,857,TRUE,TRUE,26,,1020,1260,15329,194,50,50,Left,1.114645032,1.224650799,1.066080197,1.009849413,1.692634419,-0.494827097,3000,Free,"Correct, no change",3,5
5,1460,1322,87.02,96.75,896,1844,1,1,57,57,1,57,50,7,0,1,3,TRUE,,924,2322,TRUE,TRUE,26,,414,1767,15520,191,50,50,Right,0.767853576,0.962168218,0.862523613,0.904854377,1.052818608,-0.77140576,5000,Free,"Correct, no change",3,9
5,1082,6969,61.3,72.85,1487,1058,1,1,50,50,2,43,50,7,0,1,5,FALSE,,820,2020,FALSE,FALSE,26,,554,1927,15686,166,43,43,Right,-1.166956893,-0.502268221,-1.252694805,-0.186181,1.052818608,-1.000173232,5000,Free,"Correct, no change",3,8
5,2974,1773,72.67,86.2,1440,1555,1,1,56,56,1,56,50,6,0,1,4,TRUE,,652,1930,TRUE,TRUE,26,,782,1743,15865,179,50,50,Right,-0.311638268,0.145112895,-0.071181588,0.423246711,0.413002798,0.144874538,7000,Free,"Correct, no change",2,9
5,1615,2586,75.6,73.63,2263,3767,1,1,50,50,2,50,44,6,0,2,3,TRUE,,580,1430,TRUE,TRUE,26,,790,1088,16038,173,44,44,Left,-0.091226345,0.311940219,-1.183662572,-0.150573987,0.413002798,-0.677598993,3000,Free,"Correct, no change",3,7
5,1523,1412,85.95,84.6,1709,2750,1,1,50,50,1,45,50,5,0,1,3,FALSE,,592,1609,FALSE,FALSE,26,,746,2068,16222,184,45,45,Right,0.68736185,0.901244929,-0.212786168,0.350206686,-0.226813012,-0.733277848,5000,Free,"Correct, no change",3,12
5,4245,4881,74.55,96.83,890,1245,-1,-1,50,50,1,50,55,5,1,1,3,FALSE,,992,1976,TRUE,TRUE,26,,630,1196,16235,13,55,55,Right,-0.170213553,0.252155683,0.869603842,0.908506378,-0.226813012,0.914090033,7000,Free,"Incorrect, no change",4,7
5,3455,8292,62.43,80.13,2332,1370,-1,-1,44,44,0,50,44,6,1,1,3,TRUE,,434,2887,FALSE,FALSE,26,,802,2704,16262,27,50,50,Left,-1.081951612,-0.437928673,-0.608393965,0.146151115,0.413002798,0.43597812,7000,Free,"Incorrect, no change",2,17
