subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,Session,gaze_L_bin3,gaze_R_bin3,trial_og
15,1011,1335.0,1,4.5,5.0,0.5,0.5,Free,0.5,0.5,29
15,1012,1396.9999999999998,1,5.0,5.4,0.75,0.25,Free,0.75,0.25,30
15,1013,1321.0,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,31
15,1014,1300.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,33
15,1015,1821.9999999999998,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,34
15,1016,1268.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,36
15,1017,1295.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,37
15,1018,1531.0,0,4.6,5.0,0.5,0.5,Free,0.5,0.5,38
15,1019,1289.0000000000002,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,40
15,1020,1317.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,41
15,1021,1537.0,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,42
15,1022,1321.9999999999998,0,5.0,4.3,0.5,0.5,Free,0.5,0.5,43
15,1023,1486.9999999999998,1,5.0,5.8,0.25,0.75,Free,0.25,0.75,44
15,1024,1156.0,0,5.9,5.0,0.75,0.25,Free,0.75,0.25,45
15,1025,1186.0,1,5.0,5.8,0.5,0.5,Free,0.5,0.5,47
15,1026,1666.0,0,5.0,4.2,0.5,0.5,Free,0.5,0.5,48
15,1027,1365.9999999999998,1,5.0,5.7,0.5,0.5,Free,0.5,0.5,49
15,1028,1341.9999999999998,1,5.0,5.8,0.5,0.5,Free,0.5,0.5,51
15,1029,1520.0,0,5.0,4.2,0.75,0.25,Free,0.75,0.25,52
15,1030,1314.0,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,53
15,1031,1579.0,0,5.0,4.3,0.25,0.75,Free,0.25,0.75,54
15,1032,1420.0,1,5.0,5.8,0.25,0.75,Free,0.25,0.75,56
15,1033,1385.0,1,4.3,5.0,0.25,0.75,Free,0.25,0.75,58
15,1034,1357.0,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,62
15,1035,1516.0,0,5.4,5.0,0.5,0.5,Free,0.5,0.5,63
15,1036,1168.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,64
15,1037,1501.0,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,65
15,1038,1264.0,1,5.0,5.4,0.75,0.25,Free,0.75,0.25,66
15,1039,1446.9999999999998,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,67
15,1040,1460.0,0,5.0,4.7,0.25,0.75,Free,0.25,0.75,68
15,1041,1571.9999999999998,1,5.0,5.2,0.75,0.25,Free,0.75,0.25,71
15,1042,1583.0000000000002,1,4.8,5.0,0.75,0.25,Free,0.75,0.25,74
15,1043,1513.0000000000002,1,5.0,4.8,0.5,0.5,Free,0.5,0.5,75
15,1044,1464.0,1,5.3,5.0,0.25,0.75,Free,0.25,0.75,76
15,1045,1521.0,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,79
15,1046,1531.9999999999998,0,4.7,5.0,0.5,0.5,Free,0.5,0.5,80
15,1047,1834.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,82
15,1048,1331.0,0,5.3,5.0,0.25,0.75,Free,0.25,0.75,83
15,1049,1507.0,0,5.0,4.7,0.5,0.5,Free,0.5,0.5,84
15,1050,1317.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,85
15,1051,1324.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,86
15,1052,1547.0,0,5.3,5.0,0.5,0.5,Free,0.5,0.5,87
15,1053,1383.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,89
15,1054,1539.0000000000002,1,5.0,4.8,0.25,0.75,Free,0.25,0.75,90
15,1055,1497.0,1,5.0,5.1,0.75,0.25,Free,0.75,0.25,91
15,1056,943.0,1,5.0,5.0,0.25,0.75,Free,0.25,0.75,93
15,1057,1348.0,0,5.0,4.8,0.5,0.5,Free,0.5,0.5,95
15,1058,1459.0,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,98
15,1059,1675.0,1,5.0,5.4,0.75,0.25,Free,0.75,0.25,101
15,1060,1376.9999999999998,0,5.0,4.6,0.25,0.75,Free,0.25,0.75,102
15,1061,1498.0000000000002,0,5.0,4.7,0.25,0.75,Free,0.25,0.75,103
15,1062,1406.9999999999998,1,5.0,4.6,0.5,0.5,Free,0.5,0.5,104
15,1063,1446.9999999999998,1,5.0,5.5,0.75,0.25,Free,0.75,0.25,105
15,1064,1218.0,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,106
15,1065,1486.0,0,5.4,5.0,0.5,0.5,Free,0.5,0.5,108
15,1066,1232.9999999999998,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,110
15,1067,1478.0000000000002,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,112
15,1068,1337.0,0,5.0,5.2,0.5,0.5,Free,0.5,0.5,114
15,1069,1359.0,1,5.3,5.0,0.25,0.75,Free,0.25,0.75,115
15,1070,2646.0000000000005,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,116
15,1071,1314.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,117
15,1072,1511.9999999999998,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,119
15,1073,1696.0,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,120
15,1074,1274.0,1,5.4,5.0,0.25,0.75,Free,0.25,0.75,122
15,1075,1224.0,1,5.0,4.7,0.75,0.25,Free,0.75,0.25,124
15,1076,1510.0,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,125
15,1077,1559.0000000000002,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,126
15,1078,1618.0,0,5.0,5.3,0.25,0.75,Free,0.25,0.75,127
15,1079,1255.0,1,5.0,4.6,0.75,0.25,Free,0.75,0.25,128
15,1080,1386.0,0,5.0,4.5,0.25,0.75,Free,0.25,0.75,132
15,1081,1278.0,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,133
15,1082,1519.0000000000002,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,135
15,1083,1154.0000000000002,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,136
15,1084,1720.9999999999998,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,137
15,1085,1528.0,1,5.4,5.0,0.5,0.5,Free,0.5,0.5,138
15,1086,1559.0000000000002,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,139
15,1087,1517.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,141
15,1088,1454.0,1,4.3,5.0,0.75,0.25,Free,0.75,0.25,142
15,1089,1696.0,1,4.3,5.0,0.5,0.5,Free,0.5,0.5,143
15,1090,1854.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,144
15,1091,1299.0000000000002,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,147
15,1092,2551.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,148
15,1093,1370.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,152
15,1094,1440.0,1,5.5,5.0,0.75,0.25,Free,0.75,0.25,153
15,1095,1795.0,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,154
15,1096,1553.0000000000002,1,4.4,5.0,0.75,0.25,Free,0.75,0.25,155
15,1097,1353.0000000000002,1,5.0,5.5,0.75,0.25,Free,0.75,0.25,157
15,1098,1720.9999999999998,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,159
15,1099,1508.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,162
15,1100,1529.0000000000002,1,5.0,4.8,0.5,0.5,Free,0.5,0.5,163
15,1101,1766.0,1,5.0,4.9,0.5,0.5,Free,0.5,0.5,164
15,1102,1310.0,0,4.9,5.0,0.25,0.75,Free,0.25,0.75,165
15,1103,1426.0,1,4.8,5.0,0.25,0.75,Free,0.25,0.75,166
15,1104,1557.0,1,4.8,5.0,0.5,0.5,Free,0.5,0.5,167
15,1105,1384.0000000000002,0,5.1,5.0,0.25,0.75,Free,0.25,0.75,168
15,1106,1388.0000000000002,1,5.0,4.8,0.5,0.5,Free,0.5,0.5,169
15,1107,1252.0,0,5.0,5.2,0.75,0.25,Free,0.75,0.25,170
15,1108,1251.0,1,4.7,5.0,0.75,0.25,Free,0.75,0.25,171
15,1109,1251.0,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,175
15,1110,1693.0,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,176
15,1111,2630.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,177
15,1112,1396.0,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,180
15,1113,1321.9999999999998,1,5.0,4.7,0.75,0.25,Free,0.75,0.25,181
15,1114,1470.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,182
15,1115,1253.0,1,5.0,4.8,0.5,0.5,Free,0.5,0.5,183
15,1116,1351.9999999999998,1,4.8,5.0,0.25,0.75,Free,0.25,0.75,186
15,1117,1735.0,0,5.2,5.0,0.75,0.25,Free,0.75,0.25,187
15,1118,1546.0,1,4.9,5.0,0.25,0.75,Free,0.25,0.75,188
15,1119,1513.0000000000002,0,5.0,4.9,0.5,0.5,Free,0.5,0.5,189
15,1120,1475.0,1,5.0,5.0,0.25,0.75,Free,0.25,0.75,190
15,1121,1258.0,1,5.0,5.1,0.25,0.75,Free,0.25,0.75,191
15,1122,1539.0000000000002,0,5.2,5.0,0.75,0.25,Free,0.75,0.25,193
15,1123,1541.0,1,4.7,5.0,0.75,0.25,Free,0.75,0.25,194
15,1124,1670.0,1,5.0,4.8,0.25,0.75,Free,0.25,0.75,196
15,1125,1056.0,0,5.3,5.0,0.75,0.25,Free,0.75,0.25,197
15,1126,1551.9999999999998,1,4.7,5.0,0.75,0.25,Free,0.75,0.25,200
15,1127,1595.0,1,5.0,5.3,0.75,0.25,Free,0.75,0.25,201
15,1128,2211.9999999999995,1,5.0,4.8,0.5,0.5,Free,0.5,0.5,202
15,1129,1396.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,203
15,1130,1443.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,204
15,1131,1266.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,205
15,1132,1368.0,0,5.3,5.0,0.75,0.25,Free,0.75,0.25,207
15,1133,1406.9999999999998,1,4.8,5.0,0.5,0.5,Free,0.5,0.5,210
17,1134,1921.0,1,3.8,5.0,0.5,0.5,Free,0.5,0.5,22
17,1135,2246.0,1,3.8,5.0,0.5,0.5,Free,0.5,0.5,23
17,1136,1837.0,1,5.0,6.0,0.25,0.75,Free,0.25,0.75,26
17,1137,1740.0,1,4.0,5.0,0.75,0.25,Free,0.75,0.25,27
17,1138,1811.9999999999998,1,4.1,5.0,0.5,0.5,Free,0.5,0.5,28
17,1139,1528.0,1,4.1,5.0,0.5,0.5,Free,0.5,0.5,32
17,1140,3066.0000000000005,0,6.0,5.0,0.75,0.25,Free,0.75,0.25,33
17,1141,1386.9999999999998,0,5.0,4.0,0.5,0.5,Free,0.5,0.5,34
17,1142,1476.9999999999998,1,4.1,5.0,0.5,0.5,Free,0.5,0.5,35
17,1143,2470.0,1,5.0,5.9,0.75,0.25,Free,0.75,0.25,36
17,1144,1323.0000000000002,1,5.0,6.0,0.25,0.75,Free,0.25,0.75,38
17,1145,2753.9999999999995,1,5.0,5.9,0.25,0.75,Free,0.25,0.75,39
17,1146,1793.0000000000002,1,5.0,6.0,0.5,0.5,Free,0.5,0.5,40
17,1147,1950.0,0,5.9,5.0,0.5,0.5,Free,0.5,0.5,42
17,1148,1266.0,0,5.0,4.1,0.75,0.25,Free,0.75,0.25,43
17,1149,1708.0000000000002,0,5.7,5.0,0.25,0.75,Free,0.25,0.75,45
17,1150,2020.0,1,4.3,5.0,0.5,0.5,Free,0.5,0.5,46
17,1151,1839.0,1,4.5,5.0,0.75,0.25,Free,0.75,0.25,49
17,1152,1797.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,50
17,1153,2056.0,1,5.0,4.6,0.75,0.25,Free,0.75,0.25,51
17,1154,1568.0,1,5.0,4.5,0.25,0.75,Free,0.25,0.75,52
17,1155,2211.9999999999995,0,5.7,5.0,0.25,0.75,Free,0.25,0.75,54
17,1156,1396.0,1,5.0,5.7,0.25,0.75,Free,0.25,0.75,55
17,1157,1685.0,0,5.9,5.0,0.75,0.25,Free,0.75,0.25,57
17,1158,1670.0,1,4.2,5.0,0.75,0.25,Free,0.75,0.25,59
17,1159,1805.0,1,4.3,5.0,0.5,0.5,Free,0.5,0.5,61
17,1160,1557.0,1,4.3,5.0,0.25,0.75,Free,0.25,0.75,62
17,1161,2626.0000000000005,1,5.8,5.0,0.75,0.25,Free,0.75,0.25,63
17,1162,1594.0,1,4.2,5.0,0.25,0.75,Free,0.25,0.75,64
17,1163,1724.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,67
17,1164,1916.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,68
17,1165,2044.0,0,5.0,4.6,0.25,0.75,Free,0.25,0.75,71
17,1166,2200.0,0,5.4,5.0,0.5,0.5,Free,0.5,0.5,72
17,1167,1646.9999999999998,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,74
17,1168,1482.0,1,4.8,5.0,0.25,0.75,Free,0.25,0.75,75
17,1169,2744.0,1,4.9,5.0,0.25,0.75,Free,0.25,0.75,76
17,1170,2948.0,1,5.0,4.8,0.75,0.25,Free,0.75,0.25,77
17,1171,1378.0,0,5.0,4.7,0.5,0.5,Free,0.5,0.5,78
17,1172,2144.0,0,5.3,5.0,0.25,0.75,Free,0.25,0.75,79
17,1173,1608.0,1,5.0,5.2,0.5,0.5,Free,0.5,0.5,80
17,1174,3861.0,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,82
17,1175,1767.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,84
17,1176,2371.0,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,85
17,1177,1376.9999999999998,0,5.4,5.0,0.25,0.75,Free,0.25,0.75,86
17,1178,1398.0000000000002,1,5.0,4.6,0.75,0.25,Free,0.75,0.25,88
17,1179,1330.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,92
17,1180,2487.0,1,5.0,4.5,0.75,0.25,Free,0.75,0.25,94
17,1181,1617.0,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,96
17,1182,9190.0,1,4.2,5.0,0.25,0.75,Free,0.25,0.75,97
17,1183,1394.0000000000002,0,5.0,4.3,0.5,0.5,Free,0.5,0.5,99
17,1184,1736.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,100
17,1185,1585.0,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,101
17,1186,1751.9999999999998,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,102
17,1187,1908.0000000000002,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,103
17,1188,1656.0,1,5.4,5.0,0.5,0.5,Free,0.5,0.5,104
17,1189,1756.0,1,5.0,4.5,0.75,0.25,Free,0.75,0.25,105
17,1190,1497.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,106
17,1191,1666.0,0,5.7,5.0,0.75,0.25,Free,0.75,0.25,108
17,1192,1759.0000000000002,0,5.0,4.4,0.5,0.5,Free,0.5,0.5,110
17,1193,3610.0,0,5.0,4.5,0.25,0.75,Free,0.25,0.75,112
17,1194,2703.0000000000005,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,113
17,1195,1700.9999999999998,0,5.6,5.0,0.5,0.5,Free,0.5,0.5,114
17,1196,3739.0,1,5.0,5.8,0.25,0.75,Free,0.25,0.75,116
17,1197,9087.0,0,5.0,4.3,0.25,0.75,Free,0.25,0.75,118
17,1198,2159.0000000000005,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,119
17,1199,1652.0,1,4.4,5.0,0.75,0.25,Free,0.75,0.25,120
17,1200,2008.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,122
17,1201,4213.0,0,5.0,4.4,0.25,0.75,Free,0.25,0.75,123
17,1202,1963.0,0,5.0,5.5,0.5,0.5,Free,0.5,0.5,124
17,1203,2250.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,125
17,1204,2110.0,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,127
17,1205,1749.0,0,5.4,5.0,0.5,0.5,Free,0.5,0.5,129
17,1206,1478.0000000000002,0,5.0,4.5,0.5,0.5,Free,0.5,0.5,131
17,1207,1460.9999999999998,0,5.0,4.5,0.5,0.5,Free,0.5,0.5,132
17,1208,1605.9999999999998,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,134
17,1209,1825.9999999999998,0,5.0,4.6,0.5,0.5,Free,0.5,0.5,136
17,1210,1364.0,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,137
17,1211,1476.9999999999998,0,4.7,5.0,0.5,0.5,Free,0.5,0.5,138
17,1212,1514.0,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,139
17,1213,1395.0,1,5.4,5.0,0.75,0.25,Free,0.75,0.25,140
17,1214,1599.0,1,4.5,5.0,0.75,0.25,Free,0.75,0.25,141
17,1215,1416.0,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,142
17,1216,1523.0000000000002,0,5.0,4.5,0.25,0.75,Free,0.25,0.75,145
17,1217,1438.0000000000002,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,147
17,1218,1656.9999999999998,1,5.0,4.5,0.25,0.75,Free,0.25,0.75,152
17,1219,2165.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,155
17,1220,1710.9999999999998,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,156
17,1221,2723.0000000000005,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,157
17,1222,1838.0,0,5.0,5.7,0.5,0.5,Free,0.5,0.5,158
17,1223,3383.0,1,4.2,5.0,0.5,0.5,Free,0.5,0.5,159
17,1224,1889.0,1,5.0,5.8,0.5,0.5,Free,0.5,0.5,160
17,1225,2766.0,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,161
17,1226,13765.999999999998,0,5.8,5.0,0.5,0.5,Free,0.5,0.5,162
17,1227,5213.999999999999,0,5.0,4.2,0.75,0.25,Free,0.75,0.25,163
17,1228,7047.999999999999,1,5.0,5.9,0.5,0.5,Free,0.5,0.5,164
17,1229,6005.0,0,5.0,4.2,0.75,0.25,Free,0.75,0.25,165
17,1230,1979.0,0,5.0,4.2,0.25,0.75,Free,0.25,0.75,166
17,1231,1505.0,0,5.7,5.0,0.5,0.5,Free,0.5,0.5,168
17,1232,1156.0,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,169
17,1233,1666.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,171
17,1234,1553.0000000000002,0,5.5,5.0,0.25,0.75,Free,0.25,0.75,172
17,1235,2973.0000000000005,1,4.7,5.0,0.75,0.25,Free,0.75,0.25,174
17,1236,4833.0,0,5.3,5.0,0.75,0.25,Free,0.75,0.25,175
17,1237,4704.0,0,4.8,5.0,0.5,0.5,Free,0.5,0.5,176
17,1238,2702.0,0,5.0,5.3,0.25,0.75,Free,0.25,0.75,178
17,1239,1808.0,0,5.0,4.6,0.5,0.5,Free,0.5,0.5,180
17,1240,1990.0,0,5.0,5.3,0.25,0.75,Free,0.25,0.75,181
17,1241,2338.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,182
17,1242,2077.0,1,5.0,4.6,0.5,0.5,Free,0.5,0.5,183
17,1243,1793.0000000000002,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,185
17,1244,2484.0,0,5.0,5.5,0.5,0.5,Free,0.5,0.5,187
17,1245,1833.0000000000002,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,189
17,1246,2230.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,190
17,1247,2259.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,193
17,1248,4710.0,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,194
17,1249,3018.0000000000005,1,5.0,5.6,0.75,0.25,Free,0.75,0.25,195
17,1250,2418.0,1,4.3,5.0,0.5,0.5,Free,0.5,0.5,196
17,1251,2911.0,1,4.2,5.0,0.75,0.25,Free,0.75,0.25,198
17,1252,3098.0000000000005,0,5.0,4.3,0.25,0.75,Free,0.25,0.75,200
17,1253,7428.999999999999,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,201
17,1254,5731.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,202
17,1255,1841.9999999999998,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,203
17,1256,6310.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,204
17,1257,3333.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,206
17,1258,2408.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,207
17,1259,8656.0,1,5.0,4.7,0.25,0.75,Free,0.25,0.75,210
18,1260,1230.0,1,5.0,4.6,0.25,0.75,Free,0.25,0.75,22
18,1261,1423.0,0,5.0,4.6,0.5,0.5,Free,0.5,0.5,23
18,1262,1605.9999999999998,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,24
18,1263,1886.9999999999998,1,4.5,5.0,0.5,0.5,Free,0.5,0.5,25
18,1264,1507.0,1,5.4,5.0,0.25,0.75,Free,0.25,0.75,26
18,1265,1531.0,1,5.0,4.5,0.5,0.5,Free,0.5,0.5,27
18,1266,1757.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,28
18,1267,1496.0,0,5.0,4.3,0.5,0.5,Free,0.5,0.5,29
18,1268,1893.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,31
18,1269,1374.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,32
18,1270,1611.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,36
18,1271,1375.0,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,37
18,1272,2631.0,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,40
18,1273,1480.9999999999998,0,5.3,5.0,0.5,0.5,Free,0.5,0.5,41
18,1274,1489.0,0,5.0,5.2,0.5,0.5,Free,0.5,0.5,43
18,1275,1291.9999999999998,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,44
18,1276,1453.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,45
18,1277,1379.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,47
18,1278,2358.0,1,5.0,4.9,0.5,0.5,Free,0.5,0.5,48
18,1279,1615.0,0,5.0,4.8,0.25,0.75,Free,0.25,0.75,49
18,1280,2552.0,1,5.3,5.0,0.25,0.75,Free,0.25,0.75,50
18,1281,1514.0,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,51
18,1282,1507.0,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,52
18,1283,1600.0,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,53
18,1284,4100.0,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,54
18,1285,13025.0,1,5.0,4.8,0.25,0.75,Free,0.25,0.75,56
18,1286,2258.0,0,5.0,5.3,0.5,0.5,Free,0.5,0.5,61
18,1287,1482.0,1,5.4,5.0,0.25,0.75,Free,0.25,0.75,62
18,1288,1795.0,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,64
18,1289,3173.0,1,5.0,4.5,0.25,0.75,Free,0.25,0.75,67
18,1290,1258.0,1,4.4,5.0,0.75,0.25,Free,0.75,0.25,69
18,1291,1379.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,70
18,1292,1466.0,1,4.5,5.0,0.75,0.25,Free,0.75,0.25,71
18,1293,1756.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,72
18,1294,1402.0,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,73
18,1295,1390.0,1,5.0,5.5,0.75,0.25,Free,0.75,0.25,75
18,1296,3055.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,78
18,1297,1611.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,79
18,1298,1830.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,80
18,1299,2891.0,1,5.3,5.0,0.25,0.75,Free,0.25,0.75,82
18,1300,2441.9999999999995,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,83
18,1301,1565.0,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,84
18,1302,1583.0000000000002,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,86
18,1303,2516.0,1,4.8,5.0,0.5,0.5,Free,0.5,0.5,88
18,1304,1679.0,1,4.9,5.0,0.25,0.75,Free,0.25,0.75,89
18,1305,2716.0,0,4.9,5.0,0.75,0.25,Free,0.75,0.25,90
18,1306,3180.0,0,5.0,4.8,0.75,0.25,Free,0.75,0.25,91
18,1307,2566.0000000000005,0,5.0,4.8,0.5,0.5,Free,0.5,0.5,92
18,1308,2231.0,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,93
18,1309,1445.0,1,5.0,5.2,0.5,0.5,Free,0.5,0.5,96
18,1310,1695.0,0,5.0,5.1,0.5,0.5,Free,0.5,0.5,97
18,1311,1979.0,1,5.0,5.3,0.75,0.25,Free,0.75,0.25,99
18,1312,3433.9999999999995,1,5.3,5.0,0.5,0.5,Free,0.5,0.5,100
18,1313,2267.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,102
18,1314,1734.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,103
18,1315,1870.0,1,5.3,5.0,0.5,0.5,Free,0.5,0.5,104
18,1316,889.0,0,5.2,5.0,0.75,0.25,Free,0.75,0.25,106
18,1317,2243.0000000000005,0,5.0,4.8,0.75,0.25,Free,0.75,0.25,107
18,1318,1410.0,1,5.0,5.1,0.75,0.25,Free,0.75,0.25,108
18,1319,877.0,1,5.0,5.0,0.75,0.25,Free,0.75,0.25,110
18,1320,1860.0,1,5.0,4.9,0.25,0.75,Free,0.25,0.75,111
18,1321,1585.9999999999998,0,5.0,4.8,0.75,0.25,Free,0.75,0.25,112
18,1322,2812.0,1,4.8,5.0,0.75,0.25,Free,0.75,0.25,113
18,1323,2425.0,0,5.0,4.9,0.5,0.5,Free,0.5,0.5,115
18,1324,1849.0,1,5.0,5.0,0.25,0.75,Free,0.25,0.75,116
18,1325,2470.0,1,5.0,5.1,0.5,0.5,Free,0.5,0.5,117
18,1326,2890.0,1,5.0,4.7,0.25,0.75,Free,0.25,0.75,121
18,1327,1384.0000000000002,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,123
18,1328,1408.0000000000002,1,5.5,5.0,0.25,0.75,Free,0.25,0.75,124
18,1329,1540.0,0,5.0,4.4,0.25,0.75,Free,0.25,0.75,126
18,1330,1834.0,0,5.7,5.0,0.5,0.5,Free,0.5,0.5,127
18,1331,701.0,1,4.3,5.0,0.75,0.25,Free,0.75,0.25,131
18,1332,1200.9999999999998,0,5.5,5.0,0.25,0.75,Free,0.25,0.75,134
18,1333,1390.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,135
18,1334,1032.0,0,5.4,5.0,0.5,0.5,Free,0.5,0.5,136
18,1335,1359.0,1,5.0,5.4,0.75,0.25,Free,0.75,0.25,137
18,1336,1372.0,1,5.3,5.0,0.75,0.25,Free,0.75,0.25,139
18,1337,2819.0,0,5.2,5.0,0.75,0.25,Free,0.75,0.25,140
18,1338,1621.0,1,5.0,5.2,0.75,0.25,Free,0.75,0.25,141
18,1339,1313.0000000000002,1,5.0,4.9,0.25,0.75,Free,0.25,0.75,142
18,1340,1617.0,0,5.0,4.8,0.75,0.25,Free,0.75,0.25,143
